"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2003-01-28","2003","01","28","","-2.9","","-10.8","","-6.9","","24.9","","0.0","","","M","","M","3.5","","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-01-29","2003","01","29","","-2.1","","-11.7","","-6.9","","24.9","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-01-30","2003","01","30","","-3.2","","-12.0","","-7.6","","25.6","","0.0","","","M","","M","0.0","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-01-31","2003","01","31","","1.4","","-6.2","","-2.4","","20.4","","0.0","","","M","","M","0.0","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-01","2003","02","01","","4.3","","1.2","","2.8","","15.2","","0.0","","","M","","M","0.6","","14","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-02","2003","02","02","","4.7","","-1.6","","1.6","","16.4","","0.0","","","M","","M","0.0","","11","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-03","2003","02","03","","2.5","","-2.6","","-0.1","","18.1","","0.0","","","M","","M","12.7","","10","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-04","2003","02","04","","6.1","","-5.0","","0.6","","17.4","","0.0","","","M","","M","5.4","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-05","2003","02","05","","-4.9","","-8.1","","-6.5","","24.5","","0.0","","","M","","M","0.0","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-06","2003","02","06","","-0.4","","-7.1","","-3.8","","21.8","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-07","2003","02","07","","-3.8","","-9.4","","-6.6","","24.6","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-08","2003","02","08","","-3.0","","-9.4","","-6.2","","24.2","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-09","2003","02","09","","-2.7","","-7.3","","-5.0","","23.0","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-10","2003","02","10","","-0.5","","-17.0","","-8.8","","26.8","","0.0","","","M","","M","0.7","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-11","2003","02","11","","-5.6","","-19.4","","-12.5","","30.5","","0.0","","","M","","M","0.6","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-12","2003","02","12","","-5.8","","-13.4","","-9.6","","27.6","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-13","2003","02","13","","-9.0","","-13.8","","-11.4","","29.4","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-14","2003","02","14","","-4.5","","-12.8","","-8.7","","26.7","","0.0","","","M","","M","0.0","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-15","2003","02","15","","-10.2","","-15.7","","-13.0","","31.0","","0.0","","","M","","M","0.0","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-16","2003","02","16","","-11.8","","-18.3","","-15.1","","33.1","","0.0","","","M","","M","0.7","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-17","2003","02","17","","-4.2","","-13.2","","-8.7","","26.7","","0.0","","","M","","M","3.3","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-18","2003","02","18","","-0.4","","-4.9","","-2.7","","20.7","","0.0","","","M","","M","1.3","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-19","2003","02","19","","3.3","","-3.1","","0.1","","17.9","","0.0","","","M","","M","0.0","","9","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-20","2003","02","20","","4.9","","-4.8","","0.1","","17.9","","0.0","","","M","","M","0.0","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-21","2003","02","21","","5.6","","0.6","","3.1","","14.9","","0.0","","","M","","M","0.0","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-22","2003","02","22","","2.6","","-2.4","","0.1","","17.9","","0.0","","","M","","M","19.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-23","2003","02","23","","-2.4","","-10.7","","-6.6","","24.6","","0.0","","","M","","M","6.3","","21","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-24","2003","02","24","","-6.2","","-12.9","","-9.6","","27.6","","0.0","","","M","","M","1.5","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-25","2003","02","25","","-6.3","","-16.0","","-11.2","","29.2","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-26","2003","02","26","","-4.6","","-13.9","","-9.3","","27.3","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-27","2003","02","27","","-2.1","","-9.4","","-5.8","","23.8","","0.0","","","M","","M","0.0","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-02-28","2003","02","28","","2.1","","-7.1","","-2.5","","20.5","","0.0","","","M","","M","0.0","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-01","2003","03","01","","2.1","","-3.2","","-0.6","","18.6","","0.0","","","M","","M","0.0","","13","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-02","2003","03","02","","3.8","","-18.5","","-7.4","","25.4","","0.0","","","M","","M","5.7","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-03","2003","03","03","","-10.3","","-23.3","","-16.8","","34.8","","0.0","","","M","","M","0.0","","14","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-04","2003","03","04","","3.0","","-10.3","","-3.7","","21.7","","0.0","","","M","","M","3.6","","14","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-05","2003","03","05","","-1.7","","-8.5","","-5.1","","23.1","","0.0","","","M","","M","11.4","","23","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-06","2003","03","06","","-3.4","","-9.4","","-6.4","","24.4","","0.0","","","M","","M","0.0","","26","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-07","2003","03","07","","0.7","","-8.8","","-4.1","","22.1","","0.0","","","M","","M","0.0","","25","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-08","2003","03","08","","3.2","","-4.8","","-0.8","","18.8","","0.0","","","M","","M","5.1","","22","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-09","2003","03","09","","-4.7","","-11.7","","-8.2","","26.2","","0.0","","","M","","M","0.0","","19","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-10","2003","03","10","","-8.8","","-14.0","","-11.4","","29.4","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-11","2003","03","11","","2.9","","-10.7","","-3.9","","21.9","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-12","2003","03","12","","3.4","","-5.5","","-1.1","","19.1","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-13","2003","03","13","","-1.3","","-6.8","","-4.1","","22.1","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-14","2003","03","14","","0.5","","-6.9","","-3.2","","21.2","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-15","2003","03","15","","5.8","","-1.4","","2.2","","15.8","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-16","2003","03","16","","11.4","","-0.1","E","5.7","E","12.3","E","0.0","E","","M","","M","","M","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-17","2003","03","17","","16.0","","4.2","","10.1","","7.9","","0.0","","","M","","M","","M","13","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-18","2003","03","18","","10.1","","2.8","","6.5","","11.5","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-19","2003","03","19","","3.9","","0.3","","2.1","","15.9","","0.0","","","M","","M","0.0","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-20","2003","03","20","","6.5","","3.1","","4.8","","13.2","","0.0","","","M","","M","6.6","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-21","2003","03","21","","6.5","","2.9","","4.7","","13.3","","0.0","","","M","","M","2.0","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-22","2003","03","22","","6.1","E","2.2","E","4.2","E","13.8","E","0.0","E","","M","","M","","M","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-23","2003","03","23","","9.3","","3.2","","6.3","","11.7","","0.0","","","M","","M","","M","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-24","2003","03","24","","11.5","","2.3","","6.9","","11.1","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-25","2003","03","25","","12.6","","7.1","","9.9","","8.1","","0.0","","","M","","M","1.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-26","2003","03","26","","12.2","","4.2","","8.2","","9.8","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-27","2003","03","27","","9.0","","2.7","","5.9","","12.1","","0.0","","","M","","M","0.6","","5","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-28","2003","03","28","","17.0","","4.8","","10.9","","7.1","","0.0","","","M","","M","0.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-29","2003","03","29","","14.4","","1.4","","7.9","","10.1","","0.0","","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-30","2003","03","30","","1.7","","-4.2","","-1.3","","19.3","","0.0","","","M","","M","","M","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-03-31","2003","03","31","","3.0","","-4.7","","-0.9","","18.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-01","2003","04","01","","3.2","","-4.0","","-0.4","","18.4","","0.0","","","M","","M","1.2","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-02","2003","04","02","","4.5","","1.4","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-03","2003","04","03","","2.0","","-3.0","","-0.5","","18.5","","0.0","","","M","","M","22.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-04","2003","04","04","","-2.4","","-3.9","","-3.2","","21.2","","0.0","","","M","","M","13.5","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-05","2003","04","05","","1.8","","-5.2","","-1.7","","19.7","","0.0","","","M","","M","4.1","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-06","2003","04","06","","1.2","","-7.8","","-3.3","","21.3","","0.0","","","M","","M","0.0","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-07","2003","04","07","","-1.3","","-3.3","","-2.3","","20.3","","0.0","","","M","","M","2.0","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-08","2003","04","08","","0.5","","-2.8","","-1.2","","19.2","","0.0","","","M","","M","0.0","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-09","2003","04","09","","4.1","","-2.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-10","2003","04","10","","9.6","","-0.6","","4.5","","13.5","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-11","2003","04","11","","13.5","","3.2","","8.4","","9.6","","0.0","","","M","","M","0.0","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-12","2003","04","12","","13.7","","2.8","","8.3","","9.7","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-13","2003","04","13","","9.0","","0.6","","4.8","","13.2","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-14","2003","04","14","","17.3","","2.7","","10.0","","8.0","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-15","2003","04","15","","26.4","","10.5","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-16","2003","04","16","","16.1","","0.8","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-17","2003","04","17","","4.2","","-1.7","","1.3","","16.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-18","2003","04","18","","11.5","","2.9","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-19","2003","04","19","","","M","8.0","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-20","2003","04","20","","18.7","E","8.6","E","13.7","E","4.3","E","0.0","E","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-21","2003","04","21","","18.0","","11.4","E","14.7","E","3.3","E","0.0","E","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-22","2003","04","22","","10.3","","1.5","","5.9","","12.1","","0.0","","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-23","2003","04","23","","5.8","","-1.0","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-24","2003","04","24","","14.4","","0.7","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-25","2003","04","25","","10.5","","4.6","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-26","2003","04","26","","16.2","","5.3","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-27","2003","04","27","","16.2","","3.3","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-28","2003","04","28","","23.2","","7.9","","15.6","","2.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-29","2003","04","29","","15.7","","6.0","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-04-30","2003","04","30","","12.2","","6.4","","9.3","","8.7","","0.0","","","M","","M","0.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-01","2003","05","01","","20.7","","6.8","","13.8","","4.2","","0.0","","","M","","M","8.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-02","2003","05","02","","13.2","","7.3","","10.3","","7.7","","0.0","","","M","","M","12.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-03","2003","05","03","","10.8","","6.1","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-04","2003","05","04","","16.5","","6.7","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-05","2003","05","05","","11.9","","6.4","","9.2","","8.8","","0.0","","","M","","M","15.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-06","2003","05","06","","19.2","","6.3","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-07","2003","05","07","","13.7","","10.5","","12.1","","5.9","","0.0","","","M","","M","0.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-08","2003","05","08","","19.2","","10.1","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-09","2003","05","09","","16.5","","9.2","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-10","2003","05","10","","15.6","","9.9","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-11","2003","05","11","","18.8","","9.1","","14.0","","4.0","","0.0","","","M","","M","6.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-12","2003","05","12","","12.2","","7.7","","10.0","","8.0","","0.0","","","M","","M","2.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-13","2003","05","13","","12.1","","6.7","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-14","2003","05","14","","16.1","","8.4","","12.3","","5.7","","0.0","","","M","","M","0.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-15","2003","05","15","","16.1","","9.2","","12.7","","5.3","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-16","2003","05","16","","12.2","","9.0","","10.6","","7.4","","0.0","","","M","","M","26.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-17","2003","05","17","","14.7","","9.1","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-18","2003","05","18","","19.4","","11.3","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-19","2003","05","19","","20.7","","10.7","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-20","2003","05","20","","18.2","","8.7","","13.5","","4.5","","0.0","","","M","","M","12.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-21","2003","05","21","","16.2","","6.1","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-22","2003","05","22","","15.2","","8.7","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-23","2003","05","23","","16.2","E","11.2","E","13.7","E","4.3","E","0.0","E","","M","","M","2.4","E","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-24","2003","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2003-05-25","2003","05","25","","16.3","","8.9","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-26","2003","05","26","","19.1","","10.4","","14.8","","3.2","","0.0","","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-27","2003","05","27","","17.8","","9.7","","13.8","","4.2","","0.0","","","M","","M","0.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-28","2003","05","28","","20.1","","10.6","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-29","2003","05","29","","22.9","","12.8","","17.9","","0.1","","0.0","","","M","","M","0.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-30","2003","05","30","","20.1","","12.3","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-05-31","2003","05","31","","17.1","","10.9","","14.0","","4.0","","0.0","","","M","","M","16.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-01","2003","06","01","","16.7","","6.7","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-02","2003","06","02","","22.7","","10.3","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-03","2003","06","03","","18.5","","9.9","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-04","2003","06","04","","16.4","","11.4","","13.9","","4.1","","0.0","","","M","","M","18.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-05","2003","06","05","","15.1","","9.6","","12.4","","5.6","","0.0","","","M","","M","1.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-06","2003","06","06","","22.6","","10.3","","16.5","","1.5","","0.0","","","M","","M","0.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2003-06-07","2003","06","07","","20.8","","14.0","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","M","","M"
