"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-17","2007","04","17","","9.4","","5.0","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-18","2007","04","18","","9.4","","6.5","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-19","2007","04","19","","14.0","","6.9","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-20","2007","04","20","","20.2","","7.8","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-21","2007","04","21","","21.5","","9.2","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-22","2007","04","22","","22.8","","10.6","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-23","2007","04","23","","21.5","","9.7","","15.6","","2.4","","0.0","","","M","","M","5.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-24","2007","04","24","","13.4","","6.3","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-25","2007","04","25","","11.2","","8.1","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-26","2007","04","26","","8.9","","6.7","","7.8","","10.2","","0.0","","","M","","M","6.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-27","2007","04","27","","15.8","","8.2","","12.0","","6.0","","0.0","","","M","","M","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-28","2007","04","28","","12.3","","7.5","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-29","2007","04","29","","19.9","","6.7","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-04-30","2007","04","30","","17.0","","10.2","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-01","2007","05","01","","10.7","","7.9","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-02","2007","05","02","","15.6","","6.2","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-03","2007","05","03","","14.6","","8.8","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-04","2007","05","04","","17.5","","8.8","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-05","2007","05","05","","18.9","","9.2","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-06","2007","05","06","","13.5","","7.6","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-07","2007","05","07","","19.5","","6.9","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-08","2007","05","08","","25.3","","9.9","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-09","2007","05","09","","24.7","","15.3","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-10","2007","05","10","","22.9","","14.3","","18.6","","0.0","","0.6","","","M","","M","2.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-11","2007","05","11","","22.6","","13.5","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-12","2007","05","12","","13.8","","9.1","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-13","2007","05","13","","14.1","","6.4","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-14","2007","05","14","","17.9","","8.1","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-15","2007","05","15","","29.7","","12.9","","21.3","","0.0","","3.3","","","M","","M","28.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-16","2007","05","16","","15.8","","6.7","","11.3","","6.7","","0.0","","","M","","M","13.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-17","2007","05","17","","12.9","","6.7","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-18","2007","05","18","","14.5","","6.0","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-19","2007","05","19","","21.9","","8.1","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-20","2007","05","20","","13.9","","7.6","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-21","2007","05","21","","16.7","","6.0","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-22","2007","05","22","","18.1","","10.9","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-23","2007","05","23","","23.3","","11.7","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-24","2007","05","24","","30.1","","14.0","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-25","2007","05","25","","29.2","","16.2","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-26","2007","05","26","","19.1","","13.8","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-27","2007","05","27","","18.9","","11.3","","15.1","","2.9","","0.0","","","M","","M","7.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-28","2007","05","28","","22.4","","10.5","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-29","2007","05","29","","21.5","","11.0","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-30","2007","05","30","","28.4","","13.4","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-05-31","2007","05","31","","28.0","","19.5","","23.8","","0.0","","5.8","","","M","","M","1.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-01","2007","06","01","","26.6","","18.6","","22.6","","0.0","","4.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-02","2007","06","02","","30.0","","18.4","","24.2","","0.0","","6.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-03","2007","06","03","","25.1","","17.1","","21.1","","0.0","","3.1","","","M","","M","9.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-04","2007","06","04","","22.7","","15.4","","19.1","","0.0","","1.1","","","M","","M","2.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-05","2007","06","05","","19.3","","7.4","","13.4","","4.6","","0.0","","","M","","M","1.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-06","2007","06","06","","17.3","","8.1","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2007-06-07","2007","06","07","","20.3","","11.4","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","","M","","M"
