"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2004-01-26","2004","01","26","","-7.0","","-12.9","","-10.0","","28.0","","0.0","","","","","","3.6","","14","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-01-27","2004","01","27","","-2.3","","-7.0","","-4.7","","22.7","","0.0","","","","","","13.6","","17","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-01-28","2004","01","28","","-3.5","","-6.5","","-5.0","","23.0","","0.0","","","","","","1.5","","26","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-01-29","2004","01","29","","-6.5","","-11.5","","-9.0","","27.0","","0.0","","","","","","0.8","","28","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-01-30","2004","01","30","","-7.1","","-11.6","","-9.4","","27.4","","0.0","","","","","","0.7","","29","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-01-31","2004","01","31","","-4.5","","-12.3","","-8.4","","26.4","","0.0","","","","","","0.0","","31","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-01","2004","02","01","","-2.2","","-9.3","","-5.8","","23.8","","0.0","","","","","","0.0","","29","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-02","2004","02","02","","1.5","","-6.8","","-2.7","","20.7","","0.0","","","","","","0.0","","28","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-03","2004","02","03","","2.9","","0.5","","1.7","","16.3","","0.0","","","","","","8.3","","28","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-04","2004","02","04","","2.0","","-7.5","","-2.8","","20.8","","0.0","","","","","","0.0","","26","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-05","2004","02","05","","-1.2","","-8.4","","-4.8","","22.8","","0.0","","","","","","0.0","","25","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-06","2004","02","06","","3.0","","-2.2","","0.4","","17.6","","0.0","","","","","","6.2","","28","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-07","2004","02","07","","0.5","","-11.3","","-5.4","","23.4","","0.0","","","","","","0.0","","27","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-08","2004","02","08","","-1.3","","-12.7","","-7.0","","25.0","","0.0","","","","","","0.0","","26","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-09","2004","02","09","","2.8","","-2.8","","0.0","","18.0","","0.0","","","","","","0.0","","25","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-10","2004","02","10","","0.9","","-3.3","","-1.2","","19.2","","0.0","","","","","","0.0","","24","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-11","2004","02","11","","-1.9","","-5.2","","-3.6","","21.6","","0.0","","","","","","0.0","","23","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-12","2004","02","12","","-0.4","","-5.0","","-2.7","","20.7","","0.0","","","","","","0.6","","23","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-13","2004","02","13","","1.5","","-4.1","","-1.3","","19.3","","0.0","","","","","","0.0","","23","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-14","2004","02","14","","0.9","","-10.9","","-5.0","","23.0","","0.0","","","","","","0.0","","22","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-15","2004","02","15","","-9.9","","-16.9","","-13.4","","31.4","","0.0","","","","","","0.0","","22","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-16","2004","02","16","","-4.9","","-12.1","","-8.5","","26.5","","0.0","","","","","","0.0","","22","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-17","2004","02","17","","-0.8","","-5.5","","-3.2","","21.2","","0.0","","","","","","0.0","","22","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-18","2004","02","18","","0.2","","-6.0","","-2.9","","20.9","","0.0","","","","","","0.0","","21","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-19","2004","02","19","","5.2","","-1.5","","1.9","","16.1","","0.0","","","","","","0.0","","22","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-20","2004","02","20","","2.7","","0.5","","1.6","","16.4","","0.0","","","","","","2.0","","20","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-21","2004","02","21","","3.7","","-0.9","","1.4","","16.6","","0.0","","","","","","3.4","","16","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-22","2004","02","22","","2.3","","-2.5","","-0.1","","18.1","","0.0","","","","","","0.0","","17","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-23","2004","02","23","","-0.5","","-5.1","","-2.8","","20.8","","0.0","","","","","","0.0","","16","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-24","2004","02","24","","2.1","","-4.6","","-1.3","","19.3","","0.0","","","","","","3.4","","19","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-25","2004","02","25","","4.5","","-4.1","","0.2","","17.8","","0.0","","","","","","0.0","","18","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-26","2004","02","26","","2.2","","-3.2","","-0.5","","18.5","","0.0","","","","","","0.0","","16","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-27","2004","02","27","","4.8","","-2.7","","1.1","","16.9","","0.0","","","","","","0.0","","17","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-28","2004","02","28","","9.0","","-3.1","","3.0","","15.0","","0.0","","","","","","0.0","","16","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-02-29","2004","02","29","","10.6","","0.8","","5.7","","12.3","","0.0","","","","","","0.0","","14","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-01","2004","03","01","","9.3","","2.9","","6.1","","11.9","","0.0","","","","","","0.7","","8","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-02","2004","03","02","","9.9","","4.8","","7.4","","10.6","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-03","2004","03","03","","6.0","","4.0","","5.0","","13.0","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-04","2004","03","04","","7.4","","2.5","","5.0","","13.0","","0.0","","","","","","0.8","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-05","2004","03","05","","18.8","","3.2","","11.0","","7.0","","0.0","","","","","","14.8","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-06","2004","03","06","","8.5","","-0.2","","4.2","","13.8","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-07","2004","03","07","","1.0","","-0.5","","0.3","","17.7","","0.0","","","","","","4.5","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-08","2004","03","08","","1.3","","-1.8","","-0.3","","18.3","","0.0","","","","","","0.7","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-09","2004","03","09","","4.0","","-2.3","","0.9","","17.1","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-10","2004","03","10","","5.6","","-1.5","","2.1","","15.9","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-11","2004","03","11","","6.4","","0.8","","3.6","","14.4","","0.0","","","","","","0.7","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-12","2004","03","12","","1.3","","-4.8","","-1.8","","19.8","","0.0","","","","","","0.7","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-13","2004","03","13","","1.0","","-8.8","","-3.9","","21.9","","0.0","","","","","","0.0","","2","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-14","2004","03","14","","4.9","","-0.9","","2.0","","16.0","","0.0","","","","","","1.9","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-15","2004","03","15","","4.0","","-2.7","","0.7","","17.3","","0.0","","","","","","0.0","","2","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-16","2004","03","16","","-2.4","","-6.4","","-4.4","","22.4","","0.0","","","","","","2.6","","3","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-17","2004","03","17","","-1.7","","-6.7","","-4.2","","22.2","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-18","2004","03","18","","0.9","","-4.2","","-1.7","","19.7","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-19","2004","03","19","","4.0","","-0.9","","1.6","","16.4","","0.0","","","","","","0.4","E","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-20","2004","03","20","","6.5","","0.8","","3.7","","14.3","","0.0","","","","","","3.9","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-21","2004","03","21","","2.5","","-6.2","","-1.9","","19.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-22","2004","03","22","","-1.2","","-9.4","","-5.3","","23.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-23","2004","03","23","","4.5","","-2.2","","1.2","","16.8","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-24","2004","03","24","","7.2","","0.2","","3.7","","14.3","","0.0","","","","","","2.7","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-25","2004","03","25","","15.9","","7.0","","11.5","","6.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-26","2004","03","26","","15.6","","8.9","","12.3","","5.7","","0.0","","","","","","5.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-27","2004","03","27","","11.3","","5.0","","8.2","","9.8","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-28","2004","03","28","","9.0","","4.6","","6.8","","11.2","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-29","2004","03","29","","13.7","","5.4","","9.6","","8.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-30","2004","03","30","","12.4","","6.0","","9.2","","8.8","","0.0","","","","","","5.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-03-31","2004","03","31","","7.4","","5.1","","6.3","","11.7","","0.0","","","","","","0.7","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-01","2004","04","01","","7.4","","3.1","","5.3","","12.7","","0.0","","","","","","4.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-02","2004","04","02","","7.4","","5.0","","6.2","","11.8","","0.0","","","","","","2.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-03","2004","04","03","","8.7","","3.1","","5.9","","12.1","","0.0","","","","","","8.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-04","2004","04","04","","3.1","","-3.3","","-0.1","","18.1","","0.0","","","","","","0.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-05","2004","04","05","","2.5","","-6.2","","-1.9","","19.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-06","2004","04","06","","7.4","","-2.7","","2.4","","15.6","","0.0","","","","","","3.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-07","2004","04","07","","9.9","","3.1","","6.5","","11.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-08","2004","04","08","","10.8","","2.4","","6.6","","11.4","","0.0","","","","","","0.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-09","2004","04","09","","12.3","","2.6","","7.5","","10.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-10","2004","04","10","","8.8","","0.2","","4.5","","13.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-11","2004","04","11","","6.4","","-0.2","","3.1","","14.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-12","2004","04","12","","8.4","","1.3","","4.9","","13.1","","0.0","","","","","","6.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-13","2004","04","13","","4.9","","2.2","","3.6","","14.4","","0.0","","","","","","7.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-14","2004","04","14","","13.1","","3.2","","8.2","","9.8","","0.0","","","","","","0.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-15","2004","04","15","","10.1","","3.3","","6.7","","11.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-16","2004","04","16","","12.8","","4.8","","8.8","","9.2","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-17","2004","04","17","","18.4","","6.9","","12.7","","5.3","","0.0","","","","","","3.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-18","2004","04","18","","11.6","","7.9","","9.8","","8.2","","0.0","","","","","","10.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-19","2004","04","19","","22.8","","6.8","","14.8","","3.2","","0.0","","","","","","0.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-20","2004","04","20","","8.7","","4.3","","6.5","","11.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-21","2004","04","21","","17.2","","5.8","","11.5","","6.5","","0.0","","","","","","11.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-22","2004","04","22","","15.3","","8.5","","11.9","","6.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-23","2004","04","23","","10.5","","7.0","","8.8","","9.2","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-24","2004","04","24","","13.3","","6.1","","9.7","","8.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-25","2004","04","25","","8.4","","2.7","","5.6","","12.4","","0.0","","","","","","5.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-26","2004","04","26","","13.8","","6.4","","10.1","","7.9","","0.0","","","","","","1.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-27","2004","04","27","","8.5","","0.7","","4.6","","13.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-28","2004","04","28","","10.3","","-0.2","","5.1","","12.9","","0.0","","","","","","0.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-29","2004","04","29","","23.3","","8.9","","16.1","","1.9","","0.0","","","","","","0.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-04-30","2004","04","30","","21.9","","12.6","","17.3","","0.7","","0.0","","","","","","4.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-01","2004","05","01","","20.3","","8.8","","14.6","","3.4","","0.0","","","","","","8.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-02","2004","05","02","","9.5","","3.1","","6.3","","11.7","","0.0","","","","","","11.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-03","2004","05","03","","9.4","","1.6","","5.5","","12.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-04","2004","05","04","","12.0","","0.0","","6.0","","12.0","","0.0","","","","","","2.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-05","2004","05","05","","13.9","","6.8","","10.4","","7.6","","0.0","","","","","","2.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-06","2004","05","06","","18.8","","5.9","","12.4","","5.6","","0.0","","","","","","0.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-07","2004","05","07","","15.7","","7.1","","11.4","","6.6","","0.0","","","","","","0.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-08","2004","05","08","","7.9","","5.1","","6.5","","11.5","","0.0","","","","","","6.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-09","2004","05","09","","13.8","","6.6","","10.2","","7.8","","0.0","","","","","","8.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-10","2004","05","10","","27.9","","9.0","","18.5","","0.0","","0.5","","","","","","1.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-11","2004","05","11","","25.1","","15.3","","20.2","","0.0","","2.2","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-12","2004","05","12","","26.1","","14.9","","20.5","","0.0","","2.5","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-13","2004","05","13","","28.0","","14.7","","21.4","","0.0","","3.4","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-14","2004","05","14","","25.5","","16.7","","21.1","","0.0","","3.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-15","2004","05","15","","20.9","","7.2","","14.1","","3.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-16","2004","05","16","","16.9","","6.4","","11.7","","6.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-17","2004","05","17","","18.1","","8.4","","13.3","","4.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-18","2004","05","18","","23.2","","11.8","","17.5","","0.5","","0.0","","","","","","0.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-19","2004","05","19","","19.1","","9.7","","14.4","","3.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-20","2004","05","20","","23.8","","11.6","","17.7","","0.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-21","2004","05","21","","19.8","","13.2","","16.5","","1.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-22","2004","05","22","","14.7","","10.7","","12.7","","5.3","","0.0","","","","","","14.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-23","2004","05","23","","14.2","","11.1","","12.7","","5.3","","0.0","","","","","","16.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-24","2004","05","24","","20.5","","11.4","","16.0","","2.0","","0.0","","","","","","8.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-25","2004","05","25","","13.5","","10.3","","11.9","","6.1","","0.0","","","","","","0.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-26","2004","05","26","","21.5","","10.7","","16.1","","1.9","","0.0","","","","","","0.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-27","2004","05","27","","17.3","","8.5","","12.9","","5.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-28","2004","05","28","","15.4","","7.7","","11.6","","6.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-29","2004","05","29","","17.7","","5.6","","11.7","","6.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-30","2004","05","30","","19.5","","7.6","","13.6","","4.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-05-31","2004","05","31","","14.9","","10.6","","12.8","","5.2","","0.0","","","","","","8.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-01","2004","06","01","","23.2","","9.6","","16.4","","1.6","","0.0","","","","","","5.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-02","2004","06","02","","17.4","","12.9","","15.2","","2.8","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-03","2004","06","03","","19.7","","11.5","","15.6","","2.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-04","2004","06","04","","18.7","","10.0","","14.4","","3.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-05","2004","06","05","","20.3","","11.6","","16.0","","2.0","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-06","2004","06","06","","21.2","","13.5","","17.4","","0.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-07","2004","06","07","","27.2","","15.6","","21.4","","0.0","","3.4","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-08","2004","06","08","","29.0","","16.1","","22.6","","0.0","","4.6","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-09","2004","06","09","","32.7","","19.5","","26.1","","0.0","","8.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-10","2004","06","10","","19.9","","12.7","","16.3","","1.7","","0.0","","","","","","0.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-11","2004","06","11","","18.1","","12.1","","15.1","","2.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-12","2004","06","12","","21.4","","10.4","","15.9","","2.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2004-06-13","2004","06","13","","21.4","","14.2","","17.8","","0.2","","0.0","","","","","","12.8","","0","","","","",""
