city,pollutant,mean_pollution,max_temp,min_temp,mean_temp,day,month,year,month_name
Toronto,CO,566.6666666666666,17.5,9.9,13.7,10,10,2002,Oct
Toronto,NO,43.75,17.5,9.9,13.7,10,10,2002,Oct
Toronto,NO2,26.375,17.5,9.9,13.7,10,10,2002,Oct
Toronto,O3,9.916666666666666,17.5,9.9,13.7,10,10,2002,Oct
Toronto,SO2,7.083333333333333,17.5,9.9,13.7,10,10,2002,Oct
Toronto,CO,425,16.7,12.3,14.5,11,10,2002,Oct
Toronto,NO,16.541666666666668,16.7,12.3,14.5,11,10,2002,Oct
Toronto,NO2,16.041666666666668,16.7,12.3,14.5,11,10,2002,Oct
Toronto,O3,15,16.7,12.3,14.5,11,10,2002,Oct
Toronto,SO2,4.666666666666667,16.7,12.3,14.5,11,10,2002,Oct
Toronto,CO,287.5,16.5,13.5,15,12,10,2002,Oct
Toronto,NO,2.1666666666666665,16.5,13.5,15,12,10,2002,Oct
Toronto,NO2,8.708333333333334,16.5,13.5,15,12,10,2002,Oct
Toronto,O3,21.791666666666668,16.5,13.5,15,12,10,2002,Oct
Toronto,SO2,4.166666666666667,16.5,13.5,15,12,10,2002,Oct
Toronto,CO,183.33333333333334,16.2,4.9,10.6,13,10,2002,Oct
Toronto,NO,4.916666666666667,16.2,4.9,10.6,13,10,2002,Oct
Toronto,NO2,10.833333333333334,16.2,4.9,10.6,13,10,2002,Oct
Toronto,O3,20.833333333333332,16.2,4.9,10.6,13,10,2002,Oct
Toronto,SO2,3.9583333333333335,16.2,4.9,10.6,13,10,2002,Oct
Toronto,CO,200,12.2,2.8,7.5,14,10,2002,Oct
Toronto,NO,3.1666666666666665,12.2,2.8,7.5,14,10,2002,Oct
Toronto,NO2,12.25,12.2,2.8,7.5,14,10,2002,Oct
Toronto,O3,21.958333333333332,12.2,2.8,7.5,14,10,2002,Oct
Toronto,SO2,3.75,12.2,2.8,7.5,14,10,2002,Oct
Toronto,CO,425,13.6,6.3,10,15,10,2002,Oct
Toronto,NO,25.916666666666668,13.6,6.3,10,15,10,2002,Oct
Toronto,NO2,18.166666666666668,13.6,6.3,10,15,10,2002,Oct
Toronto,O3,18.833333333333332,13.6,6.3,10,15,10,2002,Oct
Toronto,SO2,8.416666666666666,13.6,6.3,10,15,10,2002,Oct
Toronto,CO,395.8333333333333,12,6,9,16,10,2002,Oct
Toronto,NO,55.291666666666664,12,6,9,16,10,2002,Oct
Toronto,NO2,22.625,12,6,9,16,10,2002,Oct
Toronto,O3,1.7083333333333333,12,6,9,16,10,2002,Oct
Toronto,SO2,5.25,12,6,9,16,10,2002,Oct
Toronto,CO,150.00000000000003,9.2,4.2,6.7,17,10,2002,Oct
Toronto,NO,17.833333333333332,9.2,4.2,6.7,17,10,2002,Oct
Toronto,NO2,19.833333333333332,9.2,4.2,6.7,17,10,2002,Oct
Toronto,O3,10.708333333333334,9.2,4.2,6.7,17,10,2002,Oct
Toronto,SO2,4.875,9.2,4.2,6.7,17,10,2002,Oct
Toronto,CO,329.1666666666667,11.6,3.5,7.6,18,10,2002,Oct
Toronto,NO,24.583333333333332,11.6,3.5,7.6,18,10,2002,Oct
Toronto,NO2,27.083333333333332,11.6,3.5,7.6,18,10,2002,Oct
Toronto,O3,8.125,11.6,3.5,7.6,18,10,2002,Oct
Toronto,SO2,6.5,11.6,3.5,7.6,18,10,2002,Oct
Toronto,CO,258.33333333333337,14.1,6.1,10.1,19,10,2002,Oct
Toronto,NO,8,14.1,6.1,10.1,19,10,2002,Oct
Toronto,NO2,15.125,14.1,6.1,10.1,19,10,2002,Oct
Toronto,O3,17.875,14.1,6.1,10.1,19,10,2002,Oct
Toronto,SO2,3.9166666666666665,14.1,6.1,10.1,19,10,2002,Oct
Toronto,CO,225,11.1,3.9,7.5,20,10,2002,Oct
Toronto,NO,9,11.1,3.9,7.5,20,10,2002,Oct
Toronto,NO2,15.625,11.1,3.9,7.5,20,10,2002,Oct
Toronto,O3,17.458333333333332,11.1,3.9,7.5,20,10,2002,Oct
Toronto,SO2,3.5,11.1,3.9,7.5,20,10,2002,Oct
Toronto,CO,358.3333333333333,10,3.4,6.7,21,10,2002,Oct
Toronto,NO,12.083333333333334,10,3.4,6.7,21,10,2002,Oct
Toronto,NO2,16.125,10,3.4,6.7,21,10,2002,Oct
Toronto,O3,19.375,10,3.4,6.7,21,10,2002,Oct
Toronto,SO2,4.5,10,3.4,6.7,21,10,2002,Oct
Toronto,CO,395.8333333333333,7,4.8,5.9,22,10,2002,Oct
Toronto,NO,12.083333333333334,7,4.8,5.9,22,10,2002,Oct
Toronto,NO2,22.708333333333332,7,4.8,5.9,22,10,2002,Oct
Toronto,O3,10,7,4.8,5.9,22,10,2002,Oct
Toronto,SO2,4.25,7,4.8,5.9,22,10,2002,Oct
Toronto,CO,316.66666666666663,5.2,-0.1,2.6,23,10,2002,Oct
Toronto,NO,19.958333333333332,5.2,-0.1,2.6,23,10,2002,Oct
Toronto,NO2,19.625,5.2,-0.1,2.6,23,10,2002,Oct
Toronto,O3,10.958333333333334,5.2,-0.1,2.6,23,10,2002,Oct
Toronto,SO2,3.875,5.2,-0.1,2.6,23,10,2002,Oct
Toronto,CO,620.8333333333334,6.8,-1,2.9,24,10,2002,Oct
Toronto,NO,33,6.8,-1,2.9,24,10,2002,Oct
Toronto,NO2,25.166666666666668,6.8,-1,2.9,24,10,2002,Oct
Toronto,O3,11.125,6.8,-1,2.9,24,10,2002,Oct
Toronto,SO2,4.458333333333333,6.8,-1,2.9,24,10,2002,Oct
Toronto,CO,504.16666666666663,8.3,1.9,5.1,25,10,2002,Oct
Toronto,NO,7.791666666666667,8.3,1.9,5.1,25,10,2002,Oct
Toronto,NO2,17.416666666666668,8.3,1.9,5.1,25,10,2002,Oct
Toronto,O3,15.916666666666666,8.3,1.9,5.1,25,10,2002,Oct
Toronto,SO2,4.875,8.3,1.9,5.1,25,10,2002,Oct
Toronto,CO,350,10.4,4,7.2,27,10,2002,Oct
Toronto,NO,7.791666666666667,10.4,4,7.2,27,10,2002,Oct
Toronto,NO2,15.25,10.4,4,7.2,27,10,2002,Oct
Toronto,O3,14.416666666666666,10.4,4,7.2,27,10,2002,Oct
Toronto,SO2,3.9583333333333335,10.4,4,7.2,27,10,2002,Oct
Toronto,CO,458.33333333333337,7.1,2,4.6,28,10,2002,Oct
Toronto,NO,44.375,7.1,2,4.6,28,10,2002,Oct
Toronto,NO2,25.125,7.1,2,4.6,28,10,2002,Oct
Toronto,O3,5.666666666666667,7.1,2,4.6,28,10,2002,Oct
Toronto,SO2,4.333333333333333,7.1,2,4.6,28,10,2002,Oct
Toronto,CO,425,4.7,0.1,2.4,29,10,2002,Oct
Toronto,NO,17.291666666666668,4.7,0.1,2.4,29,10,2002,Oct
Toronto,NO2,21.375,4.7,0.1,2.4,29,10,2002,Oct
Toronto,O3,8.666666666666666,4.7,0.1,2.4,29,10,2002,Oct
Toronto,SO2,4.125,4.7,0.1,2.4,29,10,2002,Oct
Toronto,CO,383.33333333333337,5.8,-0.1,2.9,30,10,2002,Oct
Toronto,NO,36.333333333333336,5.8,-0.1,2.9,30,10,2002,Oct
Toronto,NO2,21.291666666666668,5.8,-0.1,2.9,30,10,2002,Oct
Toronto,O3,15.958333333333334,5.8,-0.1,2.9,30,10,2002,Oct
Toronto,SO2,4.208333333333333,5.8,-0.1,2.9,30,10,2002,Oct
Toronto,CO,470.8333333333333,7.7,-0.8,3.5,31,10,2002,Oct
Toronto,NO,69.625,7.7,-0.8,3.5,31,10,2002,Oct
Toronto,NO2,33.333333333333336,7.7,-0.8,3.5,31,10,2002,Oct
Toronto,O3,4.416666666666667,7.7,-0.8,3.5,31,10,2002,Oct
Toronto,SO2,4.416666666666667,7.7,-0.8,3.5,31,10,2002,Oct
Toronto,CO,541.6666666666666,15.7,12,13.9,10,11,2002,Nov
Toronto,NO,5.083333333333333,15.7,12,13.9,10,11,2002,Nov
Toronto,NO2,16.375,15.7,12,13.9,10,11,2002,Nov
Toronto,O3,22.583333333333332,15.7,12,13.9,10,11,2002,Nov
Toronto,SO2,7.458333333333333,15.7,12,13.9,10,11,2002,Nov
Toronto,CO,462.5,13.9,7.3,10.6,11,11,2002,Nov
Toronto,NO,16.541666666666668,13.9,7.3,10.6,11,11,2002,Nov
Toronto,NO2,19.75,13.9,7.3,10.6,11,11,2002,Nov
Toronto,O3,12,13.9,7.3,10.6,11,11,2002,Nov
Toronto,SO2,4,13.9,7.3,10.6,11,11,2002,Nov
Toronto,CO,487.5,7.5,4.9,6.2,12,11,2002,Nov
Toronto,NO,25.958333333333332,7.5,4.9,6.2,12,11,2002,Nov
Toronto,NO2,24.666666666666668,7.5,4.9,6.2,12,11,2002,Nov
Toronto,O3,6.375,7.5,4.9,6.2,12,11,2002,Nov
Toronto,SO2,4,7.5,4.9,6.2,12,11,2002,Nov
Toronto,CO,579.1666666666667,8.6,4.4,6.5,13,11,2002,Nov
Toronto,NO,34.041666666666664,8.6,4.4,6.5,13,11,2002,Nov
Toronto,NO2,23.416666666666668,8.6,4.4,6.5,13,11,2002,Nov
Toronto,O3,7.083333333333333,8.6,4.4,6.5,13,11,2002,Nov
Toronto,SO2,4.791666666666667,8.6,4.4,6.5,13,11,2002,Nov
Toronto,CO,591.6666666666666,14.3,4.4,9.4,14,11,2002,Nov
Toronto,NO,30.333333333333332,14.3,4.4,9.4,14,11,2002,Nov
Toronto,NO2,25.833333333333332,14.3,4.4,9.4,14,11,2002,Nov
Toronto,O3,4.333333333333333,14.3,4.4,9.4,14,11,2002,Nov
Toronto,SO2,7.291666666666667,14.3,4.4,9.4,14,11,2002,Nov
Toronto,CO,529.1666666666666,4.8,-3.2,0.8,15,11,2002,Nov
Toronto,NO,15.041666666666666,4.8,-3.2,0.8,15,11,2002,Nov
Toronto,NO2,18.708333333333332,4.8,-3.2,0.8,15,11,2002,Nov
Toronto,O3,14.166666666666666,4.8,-3.2,0.8,15,11,2002,Nov
Toronto,SO2,4.041666666666667,4.8,-3.2,0.8,15,11,2002,Nov
Toronto,CO,533.3333333333334,-1.5,-5.3,-3.4,16,11,2002,Nov
Toronto,NO,3,-1.5,-5.3,-3.4,16,11,2002,Nov
Toronto,NO2,12.041666666666666,-1.5,-5.3,-3.4,16,11,2002,Nov
Toronto,O3,21.208333333333332,-1.5,-5.3,-3.4,16,11,2002,Nov
Toronto,SO2,3.2083333333333335,-1.5,-5.3,-3.4,16,11,2002,Nov
Toronto,CO,0,-0.2,-2.7,-1.5,17,11,2002,Nov
Toronto,NO,12.625,-0.2,-2.7,-1.5,17,11,2002,Nov
Toronto,NO2,19.583333333333332,-0.2,-2.7,-1.5,17,11,2002,Nov
Toronto,O3,11,-0.2,-2.7,-1.5,17,11,2002,Nov
Toronto,SO2,0,-0.2,-2.7,-1.5,17,11,2002,Nov
Toronto,CO,454.1666666666667,4.4,-0.5,2,18,11,2002,Nov
Toronto,NO,40.958333333333336,4.4,-0.5,2,18,11,2002,Nov
Toronto,NO2,29.458333333333332,4.4,-0.5,2,18,11,2002,Nov
Toronto,O3,10.708333333333334,4.4,-0.5,2,18,11,2002,Nov
Toronto,SO2,1.8333333333333333,4.4,-0.5,2,18,11,2002,Nov
Toronto,CO,820.8333333333333,6.9,3.5,5.2,19,11,2002,Nov
Toronto,NO,25.958333333333332,6.9,3.5,5.2,19,11,2002,Nov
Toronto,NO2,24.666666666666668,6.9,3.5,5.2,19,11,2002,Nov
Toronto,O3,6.75,6.9,3.5,5.2,19,11,2002,Nov
Toronto,SO2,8.25,6.9,3.5,5.2,19,11,2002,Nov
Toronto,CO,737.5,11.1,4.1,7.6,20,11,2002,Nov
Toronto,NO,43.416666666666664,11.1,4.1,7.6,20,11,2002,Nov
Toronto,NO2,28.75,11.1,4.1,7.6,20,11,2002,Nov
Toronto,O3,1.875,11.1,4.1,7.6,20,11,2002,Nov
Toronto,SO2,8.75,11.1,4.1,7.6,20,11,2002,Nov
Toronto,CO,800,9.8,5.6,7.7,21,11,2002,Nov
Toronto,NO,33.5,9.8,5.6,7.7,21,11,2002,Nov
Toronto,NO2,28.375,9.8,5.6,7.7,21,11,2002,Nov
Toronto,O3,3.5833333333333335,9.8,5.6,7.7,21,11,2002,Nov
Toronto,SO2,11.708333333333334,9.8,5.6,7.7,21,11,2002,Nov
Toronto,CO,583.3333333333333,5.8,-2,1.9,22,11,2002,Nov
Toronto,NO,16.75,5.8,-2,1.9,22,11,2002,Nov
Toronto,NO2,15.916666666666666,5.8,-2,1.9,22,11,2002,Nov
Toronto,O3,9.625,5.8,-2,1.9,22,11,2002,Nov
Toronto,SO2,4.041666666666667,5.8,-2,1.9,22,11,2002,Nov
Toronto,CO,641.6666666666666,4.3,-2,1.2,23,11,2002,Nov
Toronto,NO,9.416666666666666,4.3,-2,1.2,23,11,2002,Nov
Toronto,NO2,15.125,4.3,-2,1.2,23,11,2002,Nov
Toronto,O3,15.166666666666666,4.3,-2,1.2,23,11,2002,Nov
Toronto,SO2,4.666666666666667,4.3,-2,1.2,23,11,2002,Nov
Toronto,CO,720.8333333333334,5.4,1.8,3.6,24,11,2002,Nov
Toronto,NO,14.583333333333334,5.4,1.8,3.6,24,11,2002,Nov
Toronto,NO2,20.666666666666668,5.4,1.8,3.6,24,11,2002,Nov
Toronto,O3,7.416666666666667,5.4,1.8,3.6,24,11,2002,Nov
Toronto,SO2,4.791666666666667,5.4,1.8,3.6,24,11,2002,Nov
Toronto,CO,754.1666666666666,5.2,0.2,2.7,25,11,2002,Nov
Toronto,NO,35.791666666666664,5.2,0.2,2.7,25,11,2002,Nov
Toronto,NO2,26.75,5.2,0.2,2.7,25,11,2002,Nov
Toronto,O3,3.25,5.2,0.2,2.7,25,11,2002,Nov
Toronto,SO2,3.9583333333333335,5.2,0.2,2.7,25,11,2002,Nov
Toronto,CO,737.4999999999999,2.3,-1.9,0.2,26,11,2002,Nov
Toronto,NO,35.791666666666664,2.3,-1.9,0.2,26,11,2002,Nov
Toronto,NO2,22.5,2.3,-1.9,0.2,26,11,2002,Nov
Toronto,O3,6.833333333333333,2.3,-1.9,0.2,26,11,2002,Nov
Toronto,SO2,4,2.3,-1.9,0.2,26,11,2002,Nov
Toronto,CO,745.8333333333334,-0.7,-4.8,-2.8,27,11,2002,Nov
Toronto,NO,32.666666666666664,-0.7,-4.8,-2.8,27,11,2002,Nov
Toronto,NO2,28.5,-0.7,-4.8,-2.8,27,11,2002,Nov
Toronto,O3,10.541666666666666,-0.7,-4.8,-2.8,27,11,2002,Nov
Toronto,SO2,3.8333333333333335,-0.7,-4.8,-2.8,27,11,2002,Nov
Toronto,CO,750,1.5,-3.4,-1,28,11,2002,Nov
Toronto,NO,20.041666666666668,1.5,-3.4,-1,28,11,2002,Nov
Toronto,NO2,28.041666666666668,1.5,-3.4,-1,28,11,2002,Nov
Toronto,O3,8.541666666666666,1.5,-3.4,-1,28,11,2002,Nov
Toronto,SO2,4.833333333333333,1.5,-3.4,-1,28,11,2002,Nov
Toronto,CO,750,6,-0.6,2.7,29,11,2002,Nov
Toronto,NO,13.125,6,-0.6,2.7,29,11,2002,Nov
Toronto,NO2,20.666666666666668,6,-0.6,2.7,29,11,2002,Nov
Toronto,O3,7.208333333333333,6,-0.6,2.7,29,11,2002,Nov
Toronto,SO2,5.166666666666667,6,-0.6,2.7,29,11,2002,Nov
Toronto,CO,700,4.4,-5.7,-0.7,30,11,2002,Nov
Toronto,NO,11.375,4.4,-5.7,-0.7,30,11,2002,Nov
Toronto,NO2,16.583333333333332,4.4,-5.7,-0.7,30,11,2002,Nov
Toronto,O3,11.75,4.4,-5.7,-0.7,30,11,2002,Nov
Toronto,SO2,4.916666666666667,4.4,-5.7,-0.7,30,11,2002,Nov
Toronto,CO,979.1666666666667,3.9,-3.6,0.2,10,12,2002,Dec
Toronto,NO,53.458333333333336,3.9,-3.6,0.2,10,12,2002,Dec
Toronto,NO2,33.333333333333336,3.9,-3.6,0.2,10,12,2002,Dec
Toronto,O3,4.291666666666667,3.9,-3.6,0.2,10,12,2002,Dec
Toronto,SO2,9.583333333333334,3.9,-3.6,0.2,10,12,2002,Dec
Toronto,CO,1762.5,4.2,-1.7,1.3,11,12,2002,Dec
Toronto,NO,150.29166666666666,4.2,-1.7,1.3,11,12,2002,Dec
Toronto,NO2,42.041666666666664,4.2,-1.7,1.3,11,12,2002,Dec
Toronto,O3,1.2083333333333333,4.2,-1.7,1.3,11,12,2002,Dec
Toronto,SO2,8.333333333333334,4.2,-1.7,1.3,11,12,2002,Dec
Toronto,CO,1437.5,6.2,1.1,3.7,12,12,2002,Dec
Toronto,NO,114.54166666666667,6.2,1.1,3.7,12,12,2002,Dec
Toronto,NO2,39.541666666666664,6.2,1.1,3.7,12,12,2002,Dec
Toronto,O3,0.6666666666666666,6.2,1.1,3.7,12,12,2002,Dec
Toronto,SO2,8.083333333333334,6.2,1.1,3.7,12,12,2002,Dec
Toronto,CO,1258.3333333333333,4.3,0.1,2.2,13,12,2002,Dec
Toronto,NO,61.958333333333336,4.3,0.1,2.2,13,12,2002,Dec
Toronto,NO2,31.625,4.3,0.1,2.2,13,12,2002,Dec
Toronto,O3,4.333333333333333,4.3,0.1,2.2,13,12,2002,Dec
Toronto,SO2,8.958333333333334,4.3,0.1,2.2,13,12,2002,Dec
Toronto,CO,962.5,5.8,1.6,3.7,14,12,2002,Dec
Toronto,NO,16.833333333333332,5.8,1.6,3.7,14,12,2002,Dec
Toronto,NO2,22.833333333333332,5.8,1.6,3.7,14,12,2002,Dec
Toronto,O3,6.75,5.8,1.6,3.7,14,12,2002,Dec
Toronto,SO2,5.541666666666667,5.8,1.6,3.7,14,12,2002,Dec
Toronto,CO,1000,3.3,-0.3,1.5,15,12,2002,Dec
Toronto,NO,24.333333333333332,3.3,-0.3,1.5,15,12,2002,Dec
Toronto,NO2,19.208333333333332,3.3,-0.3,1.5,15,12,2002,Dec
Toronto,O3,7.416666666666667,3.3,-0.3,1.5,15,12,2002,Dec
Toronto,SO2,5.166666666666667,3.3,-0.3,1.5,15,12,2002,Dec
Toronto,CO,904.1666666666666,-0.3,-11.2,-5.8,16,12,2002,Dec
Toronto,NO,18.666666666666668,-0.3,-11.2,-5.8,16,12,2002,Dec
Toronto,NO2,21.666666666666668,-0.3,-11.2,-5.8,16,12,2002,Dec
Toronto,O3,16.291666666666668,-0.3,-11.2,-5.8,16,12,2002,Dec
Toronto,SO2,4,-0.3,-11.2,-5.8,16,12,2002,Dec
Toronto,CO,1083.3333333333333,-1,-10.4,-5.7,17,12,2002,Dec
Toronto,NO,31.041666666666668,-1,-10.4,-5.7,17,12,2002,Dec
Toronto,NO2,30.958333333333332,-1,-10.4,-5.7,17,12,2002,Dec
Toronto,O3,10.583333333333334,-1,-10.4,-5.7,17,12,2002,Dec
Toronto,SO2,4.5,-1,-10.4,-5.7,17,12,2002,Dec
Toronto,CO,958.3333333333334,4.1,-1.3,1.4,18,12,2002,Dec
Toronto,NO,4.125,4.1,-1.3,1.4,18,12,2002,Dec
Toronto,NO2,20.791666666666668,4.1,-1.3,1.4,18,12,2002,Dec
Toronto,O3,20.083333333333332,4.1,-1.3,1.4,18,12,2002,Dec
Toronto,SO2,6.291666666666667,4.1,-1.3,1.4,18,12,2002,Dec
Toronto,CO,1258.3333333333333,8.2,3.6,5.9,19,12,2002,Dec
Toronto,NO,19.791666666666668,8.2,3.6,5.9,19,12,2002,Dec
Toronto,NO2,28.916666666666668,8.2,3.6,5.9,19,12,2002,Dec
Toronto,O3,4.166666666666667,8.2,3.6,5.9,19,12,2002,Dec
Toronto,SO2,9.583333333333334,8.2,3.6,5.9,19,12,2002,Dec
Toronto,CO,916.6666666666667,8.2,1.7,5,20,12,2002,Dec
Toronto,NO,14.291666666666666,8.2,1.7,5,20,12,2002,Dec
Toronto,NO2,19.25,8.2,1.7,5,20,12,2002,Dec
Toronto,O3,5.916666666666667,8.2,1.7,5,20,12,2002,Dec
Toronto,SO2,5.291666666666667,8.2,1.7,5,20,12,2002,Dec
Toronto,CO,900,2,0.6,1.3,21,12,2002,Dec
Toronto,NO,7.208333333333333,2,0.6,1.3,21,12,2002,Dec
Toronto,NO2,13.541666666666666,2,0.6,1.3,21,12,2002,Dec
Toronto,O3,14.416666666666666,2,0.6,1.3,21,12,2002,Dec
Toronto,SO2,5.083333333333333,2,0.6,1.3,21,12,2002,Dec
Toronto,CO,904.1666666666666,3.1,0.1,1.6,22,12,2002,Dec
Toronto,NO,6.208333333333333,3.1,0.1,1.6,22,12,2002,Dec
Toronto,NO2,13.375,3.1,0.1,1.6,22,12,2002,Dec
Toronto,O3,16.583333333333332,3.1,0.1,1.6,22,12,2002,Dec
Toronto,SO2,4.916666666666667,3.1,0.1,1.6,22,12,2002,Dec
Toronto,CO,912.5,1.1,-1.8,-0.4,23,12,2002,Dec
Toronto,NO,10.416666666666666,1.1,-1.8,-0.4,23,12,2002,Dec
Toronto,NO2,16.833333333333332,1.1,-1.8,-0.4,23,12,2002,Dec
Toronto,O3,15.375,1.1,-1.8,-0.4,23,12,2002,Dec
Toronto,SO2,4.416666666666667,1.1,-1.8,-0.4,23,12,2002,Dec
Toronto,CO,983.3333333333334,1.9,-1.5,0.2,24,12,2002,Dec
Toronto,NO,15.458333333333334,1.9,-1.5,0.2,24,12,2002,Dec
Toronto,NO2,23.666666666666668,1.9,-1.5,0.2,24,12,2002,Dec
Toronto,O3,12.125,1.9,-1.5,0.2,24,12,2002,Dec
Toronto,SO2,4.041666666666667,1.9,-1.5,0.2,24,12,2002,Dec
Toronto,CO,937.5,1.2,-4.2,-1.5,25,12,2002,Dec
Toronto,NO,5.041666666666667,1.2,-4.2,-1.5,25,12,2002,Dec
Toronto,NO2,11.541666666666666,1.2,-4.2,-1.5,25,12,2002,Dec
Toronto,O3,20.458333333333332,1.2,-4.2,-1.5,25,12,2002,Dec
Toronto,SO2,4,1.2,-4.2,-1.5,25,12,2002,Dec
Toronto,CO,920.8333333333334,2.2,-4.5,-1.2,26,12,2002,Dec
Toronto,NO,8.875,2.2,-4.5,-1.2,26,12,2002,Dec
Toronto,NO2,18.5,2.2,-4.5,-1.2,26,12,2002,Dec
Toronto,O3,21.458333333333332,2.2,-4.5,-1.2,26,12,2002,Dec
Toronto,SO2,4.166666666666667,2.2,-4.5,-1.2,26,12,2002,Dec
Toronto,CO,1020.8333333333333,-0.2,-4.5,-2.4,27,12,2002,Dec
Toronto,NO,21.125,-0.2,-4.5,-2.4,27,12,2002,Dec
Toronto,NO2,27.166666666666668,-0.2,-4.5,-2.4,27,12,2002,Dec
Toronto,O3,4.166666666666667,-0.2,-4.5,-2.4,27,12,2002,Dec
Toronto,SO2,6.125,-0.2,-4.5,-2.4,27,12,2002,Dec
Toronto,CO,1062.5,1.2,-4.8,-1.8,28,12,2002,Dec
Toronto,NO,24.208333333333332,1.2,-4.8,-1.8,28,12,2002,Dec
Toronto,NO2,28.75,1.2,-4.8,-1.8,28,12,2002,Dec
Toronto,O3,2.9583333333333335,1.2,-4.8,-1.8,28,12,2002,Dec
Toronto,SO2,9.083333333333334,1.2,-4.8,-1.8,28,12,2002,Dec
Toronto,CO,1079.1666666666665,3.3,0.1,1.7,29,12,2002,Dec
Toronto,NO,49.416666666666664,3.3,0.1,1.7,29,12,2002,Dec
Toronto,NO2,32.208333333333336,3.3,0.1,1.7,29,12,2002,Dec
Toronto,O3,8.916666666666666,3.3,0.1,1.7,29,12,2002,Dec
Toronto,SO2,4.5,3.3,0.1,1.7,29,12,2002,Dec
Toronto,CO,1108.3333333333335,5.9,0.8,3.4,30,12,2002,Dec
Toronto,NO,2.25,5.9,0.8,3.4,30,12,2002,Dec
Toronto,NO2,15.583333333333334,5.9,0.8,3.4,30,12,2002,Dec
Toronto,O3,20.708333333333332,5.9,0.8,3.4,30,12,2002,Dec
Toronto,SO2,6.458333333333333,5.9,0.8,3.4,30,12,2002,Dec
Toronto,CO,1004.1666666666666,8.8,1.2,5,31,12,2002,Dec
Toronto,NO,20.708333333333332,8.8,1.2,5,31,12,2002,Dec
Toronto,NO2,23.458333333333332,8.8,1.2,5,31,12,2002,Dec
Toronto,O3,7,8.8,1.2,5,31,12,2002,Dec
Toronto,SO2,4.791666666666667,8.8,1.2,5,31,12,2002,Dec
Toronto,CO,0,1.6,-6.8,-2.6,1,1,2003,Jan
Toronto,NO,3.9583333333333335,1.6,-6.8,-2.6,1,1,2003,Jan
Toronto,NO2,9.833333333333334,1.6,-6.8,-2.6,1,1,2003,Jan
Toronto,O3,23.125,1.6,-6.8,-2.6,1,1,2003,Jan
Toronto,SO2,0,1.6,-6.8,-2.6,1,1,2003,Jan
Toronto,CO,0,-4.1,-9.2,-6.7,2,1,2003,Jan
Toronto,NO,2.9166666666666665,-4.1,-9.2,-6.7,2,1,2003,Jan
Toronto,NO2,13.583333333333334,-4.1,-9.2,-6.7,2,1,2003,Jan
Toronto,O3,23.375,-4.1,-9.2,-6.7,2,1,2003,Jan
Toronto,SO2,0,-4.1,-9.2,-6.7,2,1,2003,Jan
Toronto,CO,0,0.4,-5.4,-2.5,3,1,2003,Jan
Toronto,NO,2.2916666666666665,0.4,-5.4,-2.5,3,1,2003,Jan
Toronto,NO2,13.375,0.4,-5.4,-2.5,3,1,2003,Jan
Toronto,O3,19.791666666666668,0.4,-5.4,-2.5,3,1,2003,Jan
Toronto,SO2,0,0.4,-5.4,-2.5,3,1,2003,Jan
Toronto,CO,0,-0.6,-3.5,-2.1,4,1,2003,Jan
Toronto,NO,29.333333333333332,-0.6,-3.5,-2.1,4,1,2003,Jan
Toronto,NO2,28.583333333333332,-0.6,-3.5,-2.1,4,1,2003,Jan
Toronto,O3,8.25,-0.6,-3.5,-2.1,4,1,2003,Jan
Toronto,SO2,0,-0.6,-3.5,-2.1,4,1,2003,Jan
Toronto,CO,0,-0.9,-2.8,-1.9,5,1,2003,Jan
Toronto,NO,35.333333333333336,-0.9,-2.8,-1.9,5,1,2003,Jan
Toronto,NO2,36.583333333333336,-0.9,-2.8,-1.9,5,1,2003,Jan
Toronto,O3,4.833333333333333,-0.9,-2.8,-1.9,5,1,2003,Jan
Toronto,SO2,0,-0.9,-2.8,-1.9,5,1,2003,Jan
Toronto,CO,0,-0.3,-10.6,-5.5,6,1,2003,Jan
Toronto,NO,45.541666666666664,-0.3,-10.6,-5.5,6,1,2003,Jan
Toronto,NO2,33.625,-0.3,-10.6,-5.5,6,1,2003,Jan
Toronto,O3,6.5,-0.3,-10.6,-5.5,6,1,2003,Jan
Toronto,SO2,0,-0.3,-10.6,-5.5,6,1,2003,Jan
Toronto,CO,0,0.5,-11.9,-5.7,7,1,2003,Jan
Toronto,NO,33.666666666666664,0.5,-11.9,-5.7,7,1,2003,Jan
Toronto,NO2,33.083333333333336,0.5,-11.9,-5.7,7,1,2003,Jan
Toronto,O3,5,0.5,-11.9,-5.7,7,1,2003,Jan
Toronto,SO2,0,0.5,-11.9,-5.7,7,1,2003,Jan
Toronto,CO,0,5.1,0.5,2.8,8,1,2003,Jan
Toronto,NO,25.125,5.1,0.5,2.8,8,1,2003,Jan
Toronto,NO2,26.5,5.1,0.5,2.8,8,1,2003,Jan
Toronto,O3,4.541666666666667,5.1,0.5,2.8,8,1,2003,Jan
Toronto,SO2,0,5.1,0.5,2.8,8,1,2003,Jan
Toronto,CO,0,5.5,-4.5,0.5,9,1,2003,Jan
Toronto,NO,7.833333333333333,5.5,-4.5,0.5,9,1,2003,Jan
Toronto,NO2,17.166666666666668,5.5,-4.5,0.5,9,1,2003,Jan
Toronto,O3,18.208333333333332,5.5,-4.5,0.5,9,1,2003,Jan
Toronto,SO2,0,5.5,-4.5,0.5,9,1,2003,Jan
Toronto,CO,0,-2,-9,-5.5,10,1,2003,Jan
