"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-16","2008","09","16","","18.9","","9.0","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-17","2008","09","17","","24.8","","11.6","","18.2","","0.0","","0.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-18","2008","09","18","","17.3","","11.9","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-19","2008","09","19","","18.3","","13.0","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-20","2008","09","20","","24.5","","14.1","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-21","2008","09","21","","18.1","","13.3","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-22","2008","09","22","","17.7","","10.9","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-23","2008","09","23","","19.2","","11.0","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-24","2008","09","24","","24.4","","13.0","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-25","2008","09","25","","23.7","","14.4","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-26","2008","09","26","","19.6","","15.3","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-27","2008","09","27","","18.0","","16.3","","17.2","","0.8","","0.0","","","M","","M","2.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-28","2008","09","28","","22.5","","13.4","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-29","2008","09","29","","14.9","","12.1","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-09-30","2008","09","30","","18.7","","13.6","","16.2","","1.8","","0.0","","","M","","M","8.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-01","2008","10","01","","16.0","","9.2","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-02","2008","10","02","","13.6","","7.8","","10.7","","7.3","","0.0","","","M","","M","7.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-03","2008","10","03","","13.2","","5.6","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-04","2008","10","04","","13.8","E","6.1","E","10.0","E","8.0","E","0.0","E","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-05","2008","10","05","","14.5","","6.3","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-06","2008","10","06","","13.8","","6.6","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-07","2008","10","07","","14.4","","6.3","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-08","2008","10","08","","16.8","","10.7","","13.8","","4.2","","0.0","","","M","","M","7.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-09","2008","10","09","","20.6","","10.1","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-10","2008","10","10","","18.6","","8.2","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-11","2008","10","11","","18.0","","9.8","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-12","2008","10","12","","20.2","","11.2","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-13","2008","10","13","","22.4","","12.3","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-14","2008","10","14","","21.5","","8.4","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-15","2008","10","15","","16.2","","7.2","","11.7","","6.3","","0.0","","","M","","M","1.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-16","2008","10","16","","14.9","","7.7","","11.3","","6.7","","0.0","","","M","","M","2.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-17","2008","10","17","","11.9","","4.6","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-18","2008","10","18","","12.6","","5.1","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-19","2008","10","19","","13.8","","3.3","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-20","2008","10","20","","14.5","","6.8","","10.7","","7.3","","0.0","","","M","","M","5.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-21","2008","10","21","","11.1","","1.3","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-22","2008","10","22","","6.5","","0.9","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-23","2008","10","23","","9.5","","4.8","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-24","2008","10","24","","12.3","","7.6","","10.0","","8.0","","0.0","","","M","","M","3.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-25","2008","10","25","","13.7","","7.8","","10.8","","7.2","","0.0","","","M","","M","7.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-26","2008","10","26","","12.7","","6.5","","9.6","","8.4","","0.0","","","M","","M","3.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-27","2008","10","27","","10.6","","4.5","","7.6","","10.4","","0.0","","","M","","M","3.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-28","2008","10","28","","5.6","","0.8","","3.2","","14.8","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-29","2008","10","29","","4.2","","0.6","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-30","2008","10","30","","9.3","","-0.9","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-10-31","2008","10","31","","18.3","","7.8","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-01","2008","11","01","","10.9","","1.9","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-02","2008","11","02","","6.2","","0.4","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-03","2008","11","03","","15.0","","5.4","","10.2","","7.8","","0.0","","","M","","M","8.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-04","2008","11","04","","18.0","","9.3","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-05","2008","11","05","","17.9","","8.9","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-06","2008","11","06","","17.6","","9.0","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-07","2008","11","07","","15.3","","11.1","","13.2","","4.8","","0.0","","","M","","M","1.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-08","2008","11","08","","12.4","","4.7","","8.6","","9.4","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-09","2008","11","09","","8.1","","2.9","","5.5","","12.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-10","2008","11","10","","4.9","","1.7","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-11","2008","11","11","","6.6","","2.5","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-12","2008","11","12","","7.2","","3.5","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-13","2008","11","13","","11.1","","6.6","","8.9","","9.1","","0.0","","","M","","M","7.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-14","2008","11","14","","14.2","","9.6","","11.9","","6.1","","0.0","","","M","","M","3.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-15","2008","11","15","","11.0","","1.3","","6.2","","11.8","","0.0","","","M","","M","31.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-16","2008","11","16","","5.4","","0.3","","2.9","","15.1","","0.0","","","M","","M","1.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-17","2008","11","17","","3.4","","-2.7","","0.4","","17.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-18","2008","11","18","","0.5","","-4.6","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-19","2008","11","19","","-0.1","","-5.7","","-2.9","","20.9","","0.0","","0.0","","","M","3.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-20","2008","11","20","","1.5","","-4.0","","-1.3","","19.3","","0.0","","","M","","M","0.0","","4","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-21","2008","11","21","","-3.6","","-7.7","","-5.7","","23.7","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-22","2008","11","22","","-2.4","","-8.3","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-23","2008","11","23","","1.8","","-7.5","","-2.9","","20.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-24","2008","11","24","","5.0","","0.1","","2.6","","15.4","","0.0","","","M","","M","5.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-25","2008","11","25","","4.9","","1.7","","3.3","","14.7","","0.0","","","M","","M","3.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-26","2008","11","26","","3.6","","1.5","","2.6","","15.4","","0.0","","","M","","M","0.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-27","2008","11","27","","4.3","","2.0","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-28","2008","11","28","","4.7","","1.5","","3.1","","14.9","","0.0","","","M","","M","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-29","2008","11","29","","5.4","","0.7","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-11-30","2008","11","30","","3.8","","0.6","","2.2","","15.8","","0.0","","","M","","M","12.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-01","2008","12","01","","4.3","","0.3","","2.3","","15.7","","0.0","","","M","","M","4.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-02","2008","12","02","","1.5","","-0.4","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-03","2008","12","03","","6.7","","0.5","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-04","2008","12","04","","5.7","","-2.9","","1.4","","16.6","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-05","2008","12","05","","-1.7","","-5.4","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-06","2008","12","06","","-0.1","","-5.1","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-07","2008","12","07","","-1.2","","-10.6","","-5.9","","23.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-08","2008","12","08","","-1.6","","-10.1","","-5.9","","23.9","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-09","2008","12","09","","5.0","","-2.4","","1.3","","16.7","","0.0","","","M","","M","12.6","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-10","2008","12","10","","4.2","","-6.7","","-1.3","","19.3","","0.0","","","M","","M","6.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-11","2008","12","11","","-0.9","","-6.3","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-12","2008","12","12","","-0.6","","-10.1","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-13","2008","12","13","","2.5","","-10.4","","-4.0","","22.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-14","2008","12","14","","8.1","","2.0","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-15","2008","12","15","","10.0","","-6.0","","2.0","","16.0","","0.0","","","M","","M","6.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-16","2008","12","16","","-1.9","","-6.4","","-4.2","","22.2","","0.0","","","M","","M","","M","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-17","2008","12","17","","1.4","","-3.2","","-0.9","","18.9","","0.0","","0.0","","","M","4.0","","9","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-18","2008","12","18","","-0.9","","-5.5","","-3.2","","21.2","","0.0","","","M","","M","0.0","","8","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-19","2008","12","19","","-3.0","","-13.8","","-8.4","","26.4","","0.0","","0.0","","","M","13.1","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-20","2008","12","20","","-8.7","","-16.0","","-12.4","","30.4","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-21","2008","12","21","","-1.7","","-12.5","","-7.1","","25.1","","0.0","","0.0","","","M","6.1","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-22","2008","12","22","","-6.7","","-12.5","","-9.6","","27.6","","0.0","","","M","","M","0.0","","22","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-23","2008","12","23","","0.1","","-9.6","","-4.8","","22.8","","0.0","","0.0","","","M","13.1","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-24","2008","12","24","","7.3","","0.1","","3.7","","14.3","","0.0","","","M","","M","15.0","","31","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-25","2008","12","25","","2.3","","-2.8","","-0.3","","18.3","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-26","2008","12","26","","3.5","","-3.3","","0.1","","17.9","","0.0","","0.0","","","M","2.3","","15","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-27","2008","12","27","","12.3","","2.9","","7.6","","10.4","","0.0","","","M","","M","9.2","","14","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-28","2008","12","28","","13.3","","1.3","","7.3","","10.7","","0.0","","","M","","M","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-29","2008","12","29","","6.0","","-0.2","","2.9","","15.1","","0.0","","","M","","M","0.0","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-30","2008","12","30","","0.1","","-5.0","","-2.5","","20.5","","0.0","","0.0","","","M","2.6","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-12-31","2008","12","31","","-4.9","","-13.2","","-9.1","","27.1","","0.0","","","M","","M","1.9","","6","","","M","","M"
