"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2005-08-23","2005","08","23","","22.9","","15.1","","19.0","","0.0","","1.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-24","2005","08","24","","25.8","","15.5","","20.7","","0.0","","2.7","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-25","2005","08","25","","25.4","","15.9","","20.7","","0.0","","2.7","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-26","2005","08","26","","26.3","","17.4","","21.9","","0.0","","3.9","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-27","2005","08","27","","24.5","","20.1","","22.3","","0.0","","4.3","","","","","","4.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-28","2005","08","28","","28.9","","18.5","","23.7","","0.0","","5.7","","","","","","1.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-29","2005","08","29","","28.1","","19.6","","23.9","","0.0","","5.9","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-30","2005","08","30","","25.5","","18.9","","22.2","","0.0","","4.2","","","","","","6.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-08-31","2005","08","31","","26.1","","18.4","","22.3","","0.0","","4.3","","","","","","23.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-01","2005","09","01","","27.4","","16.8","","22.1","","0.0","","4.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-02","2005","09","02","","26.3","","17.2","","21.8","","0.0","","3.8","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-03","2005","09","03","","26.1","","16.2","","21.2","","0.0","","3.2","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-04","2005","09","04","","22.3","","15.8","","19.1","","0.0","","1.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-05","2005","09","05","","23.6","","14.9","","19.3","","0.0","","1.3","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-06","2005","09","06","","26.5","","15.8","","21.2","","0.0","","3.2","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-07","2005","09","07","","27.4","","16.7","","22.1","","0.0","","4.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-08","2005","09","08","","24.3","","14.7","","19.5","","0.0","","1.5","","","","","","6.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-09","2005","09","09","","25.4","","14.8","","20.1","","0.0","","2.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-10","2005","09","10","","20.5","","14.2","","17.4","","0.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-11","2005","09","11","","25.6","","14.9","","20.3","","0.0","","2.3","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-12","2005","09","12","","31.0","","18.2","","24.6","","0.0","","6.6","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-13","2005","09","13","","29.3","","18.2","","23.8","","0.0","","5.8","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-14","2005","09","14","","28.8","","19.3","","24.1","","0.0","","6.1","","","","","","2.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-15","2005","09","15","","25.5","","16.8","","21.2","","0.0","","3.2","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-16","2005","09","16","","19.9","","17.5","","18.7","","0.0","","0.7","","","","","","11.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-17","2005","09","17","","24.6","","16.8","","20.7","","0.0","","2.7","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-18","2005","09","18","","25.3","","14.0","","19.7","","0.0","","1.7","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-19","2005","09","19","","24.9","","14.6","","19.8","","0.0","","1.8","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-20","2005","09","20","","24.1","","16.0","","20.1","","0.0","","2.1","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-21","2005","09","21","","28.7","","15.2","","22.0","","0.0","","4.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-22","2005","09","22","","24.5","","17.6","","21.1","","0.0","","3.1","","","","","","4.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-23","2005","09","23","","20.9","","13.3","","17.1","","0.9","","0.0","","","","","","0.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-24","2005","09","24","","18.5","","11.3","","14.9","","3.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-25","2005","09","25","","24.4","","17.7","","21.1","","0.0","","3.1","","","","","","6.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-26","2005","09","26","","22.4","","12.0","","17.2","","0.8","","0.0","","","","","","30.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-27","2005","09","27","","20.3","","9.6","","15.0","","3.0","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-28","2005","09","28","","22.2","","11.8","","17.0","","1.0","","0.0","","","","","","1.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-29","2005","09","29","","21.3","","9.2","","15.3","","2.7","","0.0","","","","","","4.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-09-30","2005","09","30","","17.5","","8.2","","12.9","","5.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-01","2005","10","01","","22.5","","10.2","","16.4","","1.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-02","2005","10","02","","22.0","","12.0","","17.0","","1.0","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-03","2005","10","03","","25.4","","14.6","","20.0","","0.0","","2.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-04","2005","10","04","","25.3","","16.4","","20.9","","0.0","","2.9","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-05","2005","10","05","","24.6","","15.7","","20.2","","0.0","","2.2","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-06","2005","10","06","","26.1","","15.3","","20.7","","0.0","","2.7","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-07","2005","10","07","","15.3","","8.1","","11.7","","6.3","","0.0","","","","","","8.1","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-08","2005","10","08","","14.2","","7.0","","10.6","","7.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-09","2005","10","09","","14.8","","5.4","","10.1","","7.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-10","2005","10","10","","13.3","","10.3","","11.8","","6.2","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-11","2005","10","11","","15.0","","11.1","","13.1","","4.9","","0.0","","","","","","2.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-12","2005","10","12","","13.5","","11.7","","12.6","","5.4","","0.0","","","","","","2.2","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-13","2005","10","13","","14.4","","12.4","","13.4","","4.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-14","2005","10","14","","16.9","","13.7","","15.3","","2.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-15","2005","10","15","","17.7","","10.8","","14.3","","3.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-16","2005","10","16","","12.5","","10.1","","11.3","","6.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-17","2005","10","17","","15.5","","9.6","","12.6","","5.4","","0.0","","","","","","4.7","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-18","2005","10","18","","14.6","","9.7","","12.2","","5.8","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-19","2005","10","19","","17.5","","4.2","","10.9","","7.1","","0.0","","","","","","0.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-20","2005","10","20","","13.3","","3.4","","8.4","","9.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-21","2005","10","21","","11.3","","5.0","","8.2","","9.8","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-22","2005","10","22","","7.1","","3.1","","5.1","","12.9","","0.0","","","","","","19.8","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-23","2005","10","23","","7.0","","4.4","","5.7","","12.3","","0.0","","","","","","4.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-24","2005","10","24","","9.6","","6.0","","7.8","","10.2","","0.0","","","","","","1.3","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-25","2005","10","25","","8.5","","6.0","","7.3","","10.7","","0.0","","","","","","1.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-26","2005","10","26","","8.8","","5.2","","7.0","","11.0","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-27","2005","10","27","","8.8","","3.3","","6.1","","11.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-28","2005","10","28","","7.7","","2.1","","4.9","","13.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-29","2005","10","29","","13.9","","3.5","","8.7","","9.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-30","2005","10","30","","15.9","","5.9","","10.9","","7.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-10-31","2005","10","31","","14.2","","9.5","","11.9","","6.1","","0.0","","","","","","1.5","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-01","2005","11","01","","13.1","","5.8","","9.5","","8.5","","0.0","","","","","","0.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-02","2005","11","02","","13.0","","4.2","","8.6","","9.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-03","2005","11","03","","19.4","","10.2","","14.8","","3.2","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-04","2005","11","04","","17.2","","9.3","","13.3","","4.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-05","2005","11","05","","14.1","","9.9","","12.0","","6.0","","0.0","","","","","","3.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-06","2005","11","06","","17.7","","8.3","","13.0","","5.0","","0.0","","","","","","3.5","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-07","2005","11","07","","12.7","","7.3","","10.0","","8.0","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-08","2005","11","08","","11.8","","6.4","","9.1","","8.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-09","2005","11","09","","13.9","","5.8","","9.9","","8.1","","0.0","","","","","","17.5","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-10","2005","11","10","","7.1","","3.4","","5.3","","12.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-11","2005","11","11","","9.0","","3.3","","6.2","","11.8","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-12","2005","11","12","","14.1","","4.8","","9.5","","8.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-13","2005","11","13","","15.4","","9.6","","12.5","","5.5","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-14","2005","11","14","","9.7","","5.4","","7.6","","10.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-15","2005","11","15","","10.4","","5.7","","8.1","","9.9","","0.0","","","","","","31.4","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-16","2005","11","16","","16.3","","1.4","","8.9","","9.1","","0.0","","","","","","0.7","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-17","2005","11","17","","3.3","","-2.8","","0.3","","17.7","","0.0","","","","","","0.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-18","2005","11","18","","0.6","","-3.8","","-1.6","","19.6","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-19","2005","11","19","","7.8","","0.4","","4.1","","13.9","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-20","2005","11","20","","10.8","","4.5","","7.7","","10.3","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-21","2005","11","21","","7.2","","4.5","","5.9","","12.1","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-22","2005","11","22","","5.3","","-5.9","","-0.3","","18.3","","0.0","","","","","","0.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-23","2005","11","23","","0.3","","-6.8","","-3.3","","21.3","","0.0","","","","","","1.1","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-24","2005","11","24","","1.4","","-10.3","","-4.5","","22.5","","0.0","","","","","","5.2","","4","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-25","2005","11","25","","0.3","","-11.2","","-5.5","","23.5","","0.0","","","","","","2.4","E","4","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-26","2005","11","26","","-0.6","E","-4.3","E","-2.5","E","20.5","E","0.0","E","","","","","1.2","E","4","E","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-27","2005","11","27","","4.7","","-1.6","","1.6","","16.4","","0.0","","","","","","1.0","","5","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-28","2005","11","28","","12.8","","4.5","","8.7","","9.3","","0.0","","","","","","7.0","E","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-29","2005","11","29","","17.2","","4.9","","11.1","","6.9","","0.0","","","","","","21.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-11-30","2005","11","30","","4.9","","1.7","","3.3","","14.7","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-01","2005","12","01","","3.0","","0.5","","1.8","","16.2","","0.0","","","","","","1.6","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-02","2005","12","02","","0.8","","-3.6","","-1.4","","19.4","","0.0","","","","","","2.2","","","M","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-03","2005","12","03","","-0.2","","-4.7","","-2.5","","20.5","","0.0","","","","","","0.0","","","M","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-04","2005","12","04","","0.3","","-4.1","","-1.9","","19.9","","0.0","","","","","","0.9","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-05","2005","12","05","","-1.8","","-4.4","","-3.1","","21.1","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-06","2005","12","06","","-3.1","","-6.7","","-4.9","","22.9","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-07","2005","12","07","","-3.0","","-7.0","","-5.0","","23.0","","0.0","","","","","","0.0","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-08","2005","12","08","","-0.1","","-6.7","","-3.4","","21.4","","0.0","","","","","","0.0","","2","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-09","2005","12","09","","0.9","","-4.1","","-1.6","","19.6","","0.0","","","","","","8.4","","12","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-10","2005","12","10","","0.3","","-5.3","","-2.5","","20.5","","0.0","","","","","","0.0","","9","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-11","2005","12","11","","0.9","","-8.2","","-3.7","","21.7","","0.0","","","","","","0.6","","7","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-12","2005","12","12","","-7.3","","-12.9","","-10.1","","28.1","","0.0","","","","","","0.0","","8","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-13","2005","12","13","","-3.2","","-11.0","","-7.1","","25.1","","0.0","","","","","","0.7","","7","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-14","2005","12","14","","-2.9","","-8.2","","-5.6","","23.6","","0.0","","","","","","0.0","","9","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-15","2005","12","15","","0.5","","-4.0","","-1.8","","19.8","","0.0","","","","","","11.7","","6","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-16","2005","12","16","","2.4","","-2.3","","0.1","","17.9","","0.0","","","","","","1.9","","13","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-17","2005","12","17","","-1.2","","-4.3","","-2.8","","20.8","","0.0","","","","","","0.0","","12","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-18","2005","12","18","","-2.9","","-6.1","","-4.5","","22.5","","0.0","","","","","","0.0","","11","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-19","2005","12","19","","-2.5","","-8.8","","-5.7","","23.7","","0.0","","","","","","0.0","","12","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-20","2005","12","20","","-2.2","","-9.0","","-5.6","","23.6","","0.0","","","","","","0.6","","12","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-21","2005","12","21","","-1.3","","-8.4","","-4.9","","22.9","","0.0","","","","","","0.0","","11","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-22","2005","12","22","","2.8","","-3.4","","-0.3","","18.3","","0.0","","","","","","0.0","","12","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-23","2005","12","23","","3.8","","2.3","","3.1","","14.9","","0.0","","","","","","2.7","","11","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-24","2005","12","24","","5.4","","2.9","","4.2","","13.8","","0.0","","","","","","0.0","","8","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-25","2005","12","25","","5.0","","1.0","","3.0","","15.0","","0.0","","","","","","14.0","","3","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-26","2005","12","26","","2.2","","-0.6","","0.8","","17.2","","0.0","","","","","","0.7","","1","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-27","2005","12","27","","2.3","","-1.0","","0.7","","17.3","","0.0","","","","","","0.0","","","M","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-28","2005","12","28","","3.5","","2.0","","2.8","","15.2","","0.0","","","","","","4.1","","","M","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-29","2005","12","29","","2.7","","-1.8","","0.5","","17.5","","0.0","","","","","","1.7","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-30","2005","12","30","","-1.5","","-5.2","","-3.4","","21.4","","0.0","","","","","","0.0","","0","","","","",""
"-79.40","43.67","TORONTO CITY","6158355","2005-12-31","2005","12","31","","-1.5","","-5.9","","-3.7","","21.7","","0.0","","","","","","3.4","","1","","","","",""
