*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2022-03-25"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","LandUse","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete"
"053701","St-Hilaire-De-Dorset","Rang Dorset","45.824861","-70.856025","497","RB,NU,P1,F","PM2.5","5","5","3","3","4","6","7","10","5","3","3","4","5","4","84"
"053801","Tingwick","Chemin Du Radar Et Warwick","45.905785","-71.948695","243","RB,NU,P2,A","O3","34","37","42","43","38","31","31","28","23","21","25","30","31","10","93"
"053801","Tingwick","Chemin Du Radar Et Warwick","45.905785","-71.948695","243","RB,NU,P2,A","PM2.5","7","7","4","","6","6","8","8","5","4","4","4","5","4","87"
"053901","Lac-Edouard","Derriere L'hopital Village","47.64722","-72.29056","366","RB,NU,P1,A","O3","30","32","38","36","30","24","20","","15","21","23","25","27","11","86"
"053901","Lac-Edouard","Derriere L'hopital Village","47.64722","-72.29056","366","RB,NU,P1,A","PM2.5","","6","3","4","4","5","9","","","3","3","5","","","76"
"054201","Chapais","Chapais","49.822282","-74.9764","381","RB,NU,P1,F","O3","33","36","40","41","34","30","23","19","18","23","26","29","29","10","100"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","CO","","","","","","","","","","","","","","","0"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","NO","1","0","1","","1","1","1","1","1","0","0","1","1","1","91"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","NO2","5","3","2","","2","3","2","2","2","2","2","4","3","3","91"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","NOX","5","3","2","","2","3","2","2","2","2","2","4","3","3","91"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","O3","30","35","38","","37","29","29","24","20","20","22","23","28","12","91"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","PM2.5","9","9","5","","6","4","6","5","4","4","6","8","6","4","84"
"054401","Saint-Anicet","1128 De La Guerre","45.120624","-74.2896","50","RB,NU,P2,A","SO2","1","0.6","0.5","","0.5","0.3","0.2","0.2","0.3","0.5","0.3","0.3","0.4","1.4","92"
"054901","Ditton","Chemin Du Petit-Canada Ouest","45.37333","-71.250167","475","RB,NU,P1,F","O3","34","37","42","42","41","28","26","23","20","22","26","30","30","11","94"
"054901","Ditton","Chemin Du Petit-Canada Ouest","45.37333","-71.250167","475","RB,NU,P1,F","PM2.5","6","5","3","4","4","4","6","7","3","2","2","3","4","3","96"
"055001","Mont Saint-Michel","215 4 Ieme Rang De Gravel","46.76866","-75.432728","256","RB,NU,P1,F","O3","31","35","39","40","33","22","19","14","13","19","22","25","26","13","99"
"055001","Mont Saint-Michel","215 4 Ieme Rang De Gravel","46.76866","-75.432728","256","RB,NU,P1,F","PM2.5","6","5","2","3","4","3","5","7","4","3","4","6","4","4","96"
"055101","Senneterre","Chemin Riviere Bell","48.431648","-77.196674","299","RB,NU,P1,F","O3","32","35","39","41","35","26","23","17","16","21","24","28","28","11","99"
"055101","Senneterre","Chemin Riviere Bell","48.431648","-77.196674","299","RB,NU,P1,F","PM2.5","5","6","3","4","4","4","10","7","5","3","2","3","5","5","96"
"055301","Saint-Jean-Sur-Richelieu","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","RB,SU,P2,A","NO","1","1","0","0","0","1","1","1","0","0","1","1","1","2","96"
"055301","Saint-Jean-Sur-Richelieu","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","RB,SU,P2,A","NO2","4","4","2","2","2","5","4","3","2","2","3","4","3","3","96"
"055301","Saint-Jean-Sur-Richelieu","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","RB,SU,P2,A","NOX","","","","","","","","","","","","","","","0"
"055301","Saint-Jean-Sur-Richelieu","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","RB,SU,P2,A","O3","30","33","37","36","34","28","29","25","20","19","22","23","28","11","99"
"055301","Saint-Jean-Sur-Richelieu","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","RB,SU,P2,A","PM2.5","8","8","5","4","5","6","8","6","6","4","5","9","6","5","94"
"055502","Frelighsburg","Frelighsburg","45.05006","-72.86161","235","RB,NU,P2,F","O3","33","36","41","41","40","33","34","31","26","23","27","30","33","10","100"
"055702","Levis","200 Rue Des Commandeurs","46.806029","-71.167506","106","PE,LU,P3,R","NO","1","2","1","1","1","1","1","1","1","1","1","2","1","3","98"
"055702","Levis","200 Rue Des Commandeurs","46.806029","-71.167506","106","PE,LU,P3,R","NO2","8","9","4","5","4","4","4","4","4","4","5","9","5","5","98"
"055702","Levis","200 Rue Des Commandeurs","46.806029","-71.167506","106","PE,LU,P3,R","NOX","","","","","","","","","","","","","","","0"
"055702","Levis","200 Rue Des Commandeurs","46.806029","-71.167506","106","PE,LU,P3,R","O3","28","32","40","38","34","28","28","26","20","21","24","23","28","11","98"
"055702","Levis","200 Rue Des Commandeurs","46.806029","-71.167506","106","PE,LU,P3,R","PM2.5","9","9","4","5","5","5","8","8","5","4","5","9","6","5","96"
"055702","Levis","200 Rue Des Commandeurs","46.806029","-71.167506","106","PE,LU,P3,R","SO2","0.4","0.5","0.2","0.3","0.3","0.5","0.4","0.3","0.2","0.2","0.3","0.4","0.3","0.5","96"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","CO","0.23","0.24","0.18","0.19","0.19","0.16","0.16","0.2","0.18","0.15","0.19","0.21","0.19","0.07","99"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","NO","4","3","1","1","1","1","1","1","1","2","3","3","2","4","100"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","NO2","13","14","6","7","5","4","4","4","4","5","9","12","7","7","100"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","NOX","17","18","7","8","7","5","5","5","5","7","13","15","9","10","100"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","O3","24","27","35","36","34","27","31","26","19","20","18","20","26","12","100"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","PM2.5","8","9","4","5","6","5","6","7","4","4","5","8","6","4","99"
"060104","Ottawa","Rideau & Wurtemburg","45.43433","-75.676","68","PE,LU,P6,R","SO2","0.3","0.3","0.2","0.1","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","100"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","CO","0.31","0.27","0.23","0.23","0.25","0.21","0.23","0.25","0.22","0.24","0.24","0.29","0.25","0.13","96"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","NO","6","4","3","3","2","1","1","1","2","4","4","6","3","7","96"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","NO2","17","15","12","12","10","7","7","8","8","10","11","15","11","8","96"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","NOX","23","19","15","15","12","9","8","9","10","14","16","21","14","13","96"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","O3","19","22","31","34","37","36","38","33","24","20","17","14","27","14","96"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","PM2.5","11","10","6","7","9","9","8","10","7","6","8","11","8","6","97"
"060204","Windsor","467 University Ave. West","42.315778","-83.043667","176","T,LU,P4,R","SO2","2.1","0.8","0.4","0.5","0.8","0.7","0.3","0.4","0.1","0.4","0.2","0.3","0.6","1.9","98"
"060211","Windsor","College & South St. / 928 South St.","42.292889","-83.073139","180","T,LU,P3,R","NO","4","3","3","3","2","1","1","1","2","3","3","5","3","7","99"
"060211","Windsor","College & South St. / 928 South St.","42.292889","-83.073139","180","T,LU,P3,R","NO2","13","12","9","9","7","6","6","6","7","8","10","13","9","7","99"
"060211","Windsor","College & South St. / 928 South St.","42.292889","-83.073139","180","T,LU,P3,R","NOX","17","15","12","11","9","7","7","7","9","11","13","18","11","13","99"
"060211","Windsor","College & South St. / 928 South St.","42.292889","-83.073139","180","T,LU,P3,R","O3","21","24","31","34","37","34","36","32","23","20","17","15","27","15","99"
"060211","Windsor","College & South St. / 928 South St.","42.292889","-83.073139","180","T,LU,P3,R","PM2.5","11","10","5","8","9","9","8","11","7","6","8","12","9","6","99"
"060211","Windsor","College & South St. / 928 South St.","42.292889","-83.073139","180","T,LU,P3,R","SO2","1.1","0.7","0.5","0.6","0.7","0.9","0.7","0.9","0.4","0.6","0.8","0.6","0.7","1.4","100"
"060304","Kingston","Near 23 Beechgrove Lane","44.21987","-76.52113","84","PE,LU,P3,R","NO","2","1","1","0","0","0","0","0","0","0","1","1","1","2","99"
"060304","Kingston","Near 23 Beechgrove Lane","44.21987","-76.52113","84","PE,LU,P3,R","NO2","8","7","4","4","3","3","2","3","3","3","5","6","4","5","99"
"060304","Kingston","Near 23 Beechgrove Lane","44.21987","-76.52113","84","PE,LU,P3,R","NOX","10","8","4","4","4","3","3","3","3","4","5","7","5","6","99"
"060304","Kingston","Near 23 Beechgrove Lane","44.21987","-76.52113","84","PE,LU,P3,R","O3","28","31","36","38","39","33","37","32","25","22","22","23","30","12","99"
"060304","Kingston","Near 23 Beechgrove Lane","44.21987","-76.52113","84","PE,LU,P3,R","PM2.5","8","7","4","5","7","5","7","7","4","3","3","6","6","5","99"
"060410","Toronto","Lawrence & Kennedy","43.74792","-79.27406","168","T,LU,P6,I","NO","5","5","2","3","2","2","1","1","2","4","4","6","3","7","99"
"060410","Toronto","Lawrence & Kennedy","43.74792","-79.27406","168","T,LU,P6,I","NO2","16","16","9","11","9","8","8","8","7","9","12","14","11","8","99"
"060410","Toronto","Lawrence & Kennedy","43.74792","-79.27406","168","T,LU,P6,I","NOX","21","21","11","14","11","9","9","9","9","13","17","20","14","13","99"
"060410","Toronto","Lawrence & Kennedy","43.74792","-79.27406","168","T,LU,P6,I","O3","21","23","31","32","34","29","33","29","22","17","16","16","25","13","99"
"060410","Toronto","Lawrence & Kennedy","43.74792","-79.27406","168","T,LU,P6,I","PM2.5","10","10","5","6","9","6","7","9","5","5","6","10","7","5","99"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","CO","0.26","0.27","0.23","0.24","0.25","0.2","0.21","0.25","0.22","0.22","0.23","0.27","0.24","0.09","99"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","NO","8","9","5","6","5","4","4","4","6","9","8","13","7","13","99"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","NO2","20","21","14","16","14","11","11","11","10","13","16","18","14","9","99"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","NOX","28","30","19","21","20","15","14","15","15","22","25","31","21","20","99"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","O3","18","20","29","29","32","26","30","24","19","14","13","13","22","14","100"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","PM2.5","10","9","5","6","9","7","8","10","6","6","6","9","8","6","100"
"060430","Toronto","125 Resources Road","43.709444","-79.5435","141","PE,LU,P6,C","SO2","1","0.5","0.2","0.3","0.4","0.3","0.3","0.2","0.1","0.2","0.2","0.2","0.3","0.6","100"
"060433","Toronto","Bay/Wellesey St.","43.66417","-79.38722","105","T,LU,P6,R","NO","3","3","1","2","2","2","2","2","2","3","2","3","2","4","99"
"060433","Toronto","Bay/Wellesey St.","43.66417","-79.38722","105","T,LU,P6,R","NO2","15","16","11","12","12","10","9","9","8","11","13","15","12","7","99"
"060433","Toronto","Bay/Wellesey St.","43.66417","-79.38722","105","T,LU,P6,R","NOX","18","19","12","14","15","12","11","11","10","14","15","18","14","10","99"
"060433","Toronto","Bay/Wellesey St.","43.66417","-79.38722","105","T,LU,P6,R","O3","21","23","29","31","37","31","35","31","23","17","16","14","26","13","99"
"060433","Toronto","Bay/Wellesey St.","43.66417","-79.38722","105","T,LU,P6,R","PM2.5","10","10","6","7","9","7","9","11","6","5","5","10","8","6","99"
"060434","Mississauga","3359 Mississauga Road","43.54697","-79.65869","105","PE,LU,P5,C","NO","2","2","1","1","1","1","1","1","1","3","2","4","2","6","99"
"060434","Mississauga","3359 Mississauga Road","43.54697","-79.65869","105","PE,LU,P5,C","NO2","11","11","7","7","7","6","5","5","5","6","8","9","7","6","99"
"060434","Mississauga","3359 Mississauga Road","43.54697","-79.65869","105","PE,LU,P5,C","NOX","13","13","7","8","8","7","6","6","6","9","10","13","9","11","99"
"060434","Mississauga","3359 Mississauga Road","43.54697","-79.65869","105","PE,LU,P5,C","O3","24","27","33","35","35","28","31","27","20","18","18","18","26","14","99"
"060434","Mississauga","3359 Mississauga Road","43.54697","-79.65869","105","PE,LU,P5,C","PM2.5","9","9","5","6","9","7","8","9","6","6","6","9","7","6","99"
"060435","Toronto","461 Kipling Avenue","43.610761","-79.52194","92","PS,LU,P5,I","NO","7","8","3","5","5","4","3","3","4","7","6","9","5","11","100"
"060435","Toronto","461 Kipling Avenue","43.610761","-79.52194","92","PS,LU,P5,I","NO2","19","19","13","16","16","13","13","12","10","13","15","17","15","9","100"
"060435","Toronto","461 Kipling Avenue","43.610761","-79.52194","92","PS,LU,P5,I","NOX","26","27","17","21","21","17","15","15","14","20","21","27","20","19","100"
"060435","Toronto","461 Kipling Avenue","43.610761","-79.52194","92","PS,LU,P5,I","O3","19","21","28","29","31","25","30","26","21","16","16","15","23","12","99"
"060435","Toronto","461 Kipling Avenue","43.610761","-79.52194","92","PS,LU,P5,I","PM2.5","10","10","6","8","10","7","8","9","6","6","7","11","8","6","100"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","CO","0.32","0.33","0.32","0.34","0.32","0.29","","0.35","0.31","0.32","0.32","0.37","0.32","0.14","91"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","NO","20","23","22","22","17","17","15","16","17","26","27","26","21","26","98"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","NO2","22","24","20","23","19","16","15","16","13","17","20","20","19","11","98"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","NOX","42","47","42","45","36","33","30","33","30","43","47","46","39","34","98"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","O3","15","17","23","24","28","23","27","20","16","11","10","11","19","14","98"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","PM2.5","12","13","7","9","10","8","8","10","6","7","8","11","9","7","98"
"060438","Toronto","401w - 125 Resources Rd.","43.711106","-79.543425","139","T,LU,P6,C","SO2","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.2","0.2","0.3","0.3","0.2","0.3","0.5","98"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","CO","0.24","0.24","0.19","0.21","0.22","0.18","0.2","0.23","0.19","0.2","0.2","0.24","0.21","0.07","97"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","NO","5","4","2","3","2","0","0","0","1","3","3","6","2","7","99"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","NO2","16","14","7","11","10","7","8","7","7","10","13","15","10","8","99"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","NOX","21","18","9","14","11","7","8","8","7","14","16","21","13","13","99"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","O3","19","24","32","32","38","31","34","28","21","16","16","15","25","14","99"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","PM2.5","11","10","5","7","9","7","9","9","5","5","6","10","8","6","98"
"060440","Toronto","4905 Dufferin Street","43.78042","-79.46752","","PE,LU,P6,I","SO2","0.4","0.3","0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.3","0.2","0.1","0.3","0.6","97"
"060450","Brampton","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","PE,LU,P5,C","NO","3","2","2","2","1","1","1","1","2","3","5","5","2","8","100"
"060450","Brampton","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","PE,LU,P5,C","NO2","11","11","8","9","8","6","5","5","6","8","10","11","8","8","100"
"060450","Brampton","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","PE,LU,P5,C","NOX","14","14","10","10","9","7","6","6","8","11","14","16","10","14","100"
"060450","Brampton","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","PE,LU,P5,C","O3","25","27","34","36","39","33","37","32","23","20","19","19","29","14","100"
"060450","Brampton","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","PE,LU,P5,C","PM2.5","9","9","5","6","9","7","8","9","5","5","6","10","7","6","100"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","CO","0.25","0.25","0.24","0.25","0.28","0.24","0.23","0.24","0.25","0.2","0.24","0.27","0.24","0.12","98"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","NO","5","3","3","3","4","3","2","2","3","4","6","9","4","10","100"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","NO2","14","14","11","12","16","11","9","7","9","10","13","14","12","8","100"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","NOX","19","17","14","15","20","14","11","9","13","15","19","23","16","16","100"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","O3","22","24","30","33","33","29","34","31","21","18","16","16","26","13","100"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","PM2.5","10","10","6","9","14","10","10","10","7","6","7","11","9","7","99"
"060512","Hamilton","Elgin & Kelly","43.25778","-79.86167","90","PS,LU,P5,R","SO2","1.3","2.6","3.9","5.3","15.8","11.3","5.9","3.6","5.3","2.1","1.2","1.9","5","11.5","100"
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","PS,LU,P6,R","NO","1","2","1","1","1","1","0","1","1","1","1","3","1","3","99"
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","PS,LU,P6,R","NO2","10","10","8","8","10","7","5","5","6","6","9","10","8","7","99"
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","PS,LU,P6,R","NOX","11","12","9","9","12","8","6","6","6","8","10","12","9","9","99"
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","PS,LU,P6,R","O3","26","28","33","35","39","34","39","34","25","22","19","18","29","13","99"
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","PS,LU,P6,R","PM2.5","9","9","6","7","11","8","8","9","5","5","6","9","8","6","99"
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","PS,LU,P6,R","SO2","1.1","0.9","1.9","2.3","7.4","4.3","2.9","2","1.9","1.3","0.7","","2.4","5.5","91"
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","96","PE,LU,P5,R","NO","5","3","5","4","4","2","2","1","3","4","7","10","4","11","99"
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","96","PE,LU,P5,R","NO2","13","13","12","12","14","10","9","7","8","9","12","13","11","8","99"
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","96","PE,LU,P5,R","NOX","18","16","17","16","18","12","10","8","11","13","19","22","15","16","99"
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","96","PE,LU,P5,R","O3","24","26","28","33","33","28","32","29","20","19","16","17","25","14","99"
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","96","PE,LU,P5,R","PM2.5","9","10","6","7","12","8","8","10","6","5","6","10","8","6","99"
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","NO","5","5","2","2","1","1","1","1","1","2","3","4","2","6","99"
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","NO2","10","13","6","8","5","4","4","4","4","5","7","11","7","7","99"
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","NOX","15","18","8","9","6","4","4","5","6","6","10","15","9","12","99"
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","O3","25","28","33","33","35","31","31","25","22","20","21","21","27","11","99"
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","PM2.5","6","6","3","5","7","6","8","8","5","4","3","6","5","5","99"
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","SO2","1.5","1.7","1.1","2","0.9","1","1.2","0.7","1","1.1","1.2","1.2","1.2","3.3","99"
"060709","Sault Ste. Marie","443 Northern Ave., Sault College","46.53319","-84.30992","244","PS,MU,P3,C","NO","3","2","1","1","1","1","1","1","0","1","2","2","1","2","100"
"060709","Sault Ste. Marie","443 Northern Ave., Sault College","46.53319","-84.30992","244","PS,MU,P3,C","NO2","7","7","4","5","5","3","3","3","2","3","4","6","4","4","100"
"060709","Sault Ste. Marie","443 Northern Ave., Sault College","46.53319","-84.30992","244","PS,MU,P3,C","NOX","10","10","6","6","5","3","4","3","3","4","6","7","6","6","100"
"060709","Sault Ste. Marie","443 Northern Ave., Sault College","46.53319","-84.30992","244","PS,MU,P3,C","O3","28","34","39","42","37","30","29","24","24","21","24","24","30","11","100"
"060709","Sault Ste. Marie","443 Northern Ave., Sault College","46.53319","-84.30992","244","PS,MU,P3,C","PM2.5","6","7","4","5","7","5","7","8","4","3","3","6","5","5","100"
"060709","Sault Ste. Marie","443 Northern Ave., Sault College","46.53319","-84.30992","244","PS,MU,P3,C","SO2","1.1","1.2","0.6","0.8","1.4","0.6","0.9","0.7","0.3","0.5","0.5","1","0.8","2.8","100"
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","192","PE,LU,P3,R","NO","8","7","5","5","3","2","1","2","2","4","3","6","4","7","99"
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","192","PE,LU,P3,R","NO2","12","13","11","9","7","5","5","4","4","5","7","9","8","7","99"
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","192","PE,LU,P3,R","NOX","19","20","16","14","10","6","6","6","6","9","10","15","11","13","99"
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","192","PE,LU,P3,R","O3","24","29","33","36","30","24","20","18","18","18","20","20","24","12","99"
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","192","PE,LU,P3,R","PM2.5","6","7","5","6","6","6","7","9","4","3","4","7","6","5","99"
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","NO","2","1","1","1","1","0","1","0","1","1","1","1","1","3","99"
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","NO2","7","7","5","6","6","4","4","3","4","5","6","8","5","4","99"
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","NOX","9","9","5","7","6","4","5","4","4","6","7","9","6","6","99"
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","O3","24","26","31","36","38","33","31","29","21","21","21","19","28","13","99"
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","PM2.5","8","9","5","6","9","7","8","9","5","5","6","10","7","5","98"
"061007","Sarnia","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","RB,NU,P2,R","NO","1","1","1","1","1","1","1","1","1","1","1","1","1","2","99"
"061007","Sarnia","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","RB,NU,P2,R","NO2","8","8","5","5","7","6","5","4","4","5","5","7","6","4","99"
"061007","Sarnia","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","RB,NU,P2,R","NOX","10","9","6","6","9","7","7","5","5","6","6","8","7","5","99"
"061007","Sarnia","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","RB,NU,P2,R","PM2.5","10","9","5","7","8","7","7","9","5","5","7","10","7","6","99"
"061007","Sarnia","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","RB,NU,P2,R","SO2","1.6","0.8","2","1.8","3.7","2.8","1.6","1","0.7","0.8","0.7","0.6","1.5","4.7","99"
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","NO","3","3","2","1","1","1","1","1","1","2","3","3","2","3","99"
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","NO2","11","11","5","7","9","6","7","6","5","7","7","11","8","7","99"
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","NOX","14","14","6","8","10","7","8","7","7","10","10","13","9","9","99"
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","O3","22","26","34","37","40","36","37","33","24","20","19","19","29","14","99"
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","PM2.5","10","9","5","6","8","7","7","9","5","6","6","10","7","6","100"
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","SO2","4","2.6","0.7","1","3.6","1.5","1.7","2","1.4","2","1","1.5","1.9","5.9","99"
"061104","Peterborough","10 Hospital Drive","44.301833","-78.346386","226","PE,MU,P4,R","NO","2","2","0","0","1","0","0","0","1","1","1","3","1","3","99"
"061104","Peterborough","10 Hospital Drive","44.301833","-78.346386","226","PE,MU,P4,R","NO2","8","8","3","4","4","3","3","3","3","4","6","7","5","5","99"
"061104","Peterborough","10 Hospital Drive","44.301833","-78.346386","226","PE,MU,P4,R","NOX","10","10","3","4","4","3","3","3","3","5","7","10","5","7","99"
"061104","Peterborough","10 Hospital Drive","44.301833","-78.346386","226","PE,MU,P4,R","O3","27","30","37","39","39","33","35","30","24","21","20","21","30","12","99"
"061104","Peterborough","10 Hospital Drive","44.301833","-78.346386","226","PE,MU,P4,R","PM2.5","8","8","4","5","7","6","7","8","5","5","5","8","6","5","99"
"061201","Cornwall","Bedford & Third St.","45.017981","-74.735314","55","PE,MU,P3,R","NO","4","2","1","1","1","1","1","0","0","0","1","4","1","7","99"
"061201","Cornwall","Bedford & Third St.","45.017981","-74.735314","55","PE,MU,P3,R","NO2","10","8","6","3","3","3","2","3","3","4","6","10","5","6","99"
"061201","Cornwall","Bedford & Third St.","45.017981","-74.735314","55","PE,MU,P3,R","NOX","14","11","7","4","4","3","3","3","3","4","8","14","6","12","99"
"061201","Cornwall","Bedford & Third St.","45.017981","-74.735314","55","PE,MU,P3,R","O3","26","29","34","36","37","29","32","28","22","20","20","19","28","12","99"
